team_id,team_name,conference_id,conference_name,school_url,school_athletic_url,state,division,year
30044,Penn State Berks College,30071,United East Conference,www.berks.psu.edu,www.psuberksathletics.com,PA,D-III,2024-25
540,University of Pennsylvania,865,The Ivy League,www.upenn.edu/,www.pennathletics.com,PA,D-I,2024-25
30114,"Penn State University, Abington",30071,United East Conference,www.abington.psu.edu,www.abingtonsports.com,PA,D-III,2024-25
539,Pennsylvania State University,827,Big Ten Conference,www.psu.edu,goPSUsports.com,PA,D-I,2024-25
541,Pepperdine University,922,West Coast Conference,www.pepperdine.edu/,www.pepperdinewaves.com,CA,D-I,2024-25
542,Pfeiffer University,842,USA South Athletic Conference,www.Pfeiffer.edu,www.gofalconsports.com,NC,D-III,2024-25
21830,Piedmont University,30251,Collegiate Conference of the South,www.piedmont.edu/,www.piedmontlions.com,GA,D-III,2024-25
1314,Pittsburg State University,883,Mid-America Intercollegiate Athletics Association,www.pittstate.edu,www.pittstategorillas.com,KS,D-II,2024-25
545,University of Pittsburgh,821,Atlantic Coast Conference,www.pitt.edu,www.pittsburghpanthers.com,PA,D-I,2024-25
1315,"University of Pittsburgh, Bradford",30022,Allegheny Mountain Collegiate Conference,www.upb.pitt.edu/,athletics.pittbradford.org/landing/index,PA,D-III,2024-25
11839,"University of Pittsburgh, Greensburg",30022,Allegheny Mountain Collegiate Conference,www.greensburg.pitt.edu/,pittgreensburgathletics.com/,PA,D-III,2024-25
546,"University of Pittsburgh, Johnstown",906,Pennsylvania State Athletic Conference,www.upj.pitt.edu,pittjohnstownathletics.com/,PA,D-II,2024-25
547,Plattsburgh State University of New York,917,State University of New York Athletic Conference,www.plattsburgh.edu/,www.gocardinalsports.com/,NY,D-III,2024-25
548,Plymouth State University,867,Little East Conference,www.plymouth.edu/,athletics.plymouth.edu/,NH,D-III,2024-25
30149,Point Loma Nazarene University,19591,Pacific West Conference,www.pointloma.edu,www.plnusealions.com,CA,D-II,2024-25
9500,State University of New York Polytechnic Institute,863,Empire 8,www.sunypoly.edu,wildcats.sunypoly.edu/landing/index,NY,D-III,2024-25
549,Pomona-Pitzer Colleges,910,Southern California Intercollegiate Athletic Conf.,www.pomona.edu; www.pitzer.edu,www.sagehens.com,CA,D-III,2024-25
551,University of Portland,922,West Coast Conference,www.up.edu,www.portlandpilots.com,OR,D-I,2024-25
550,Portland State University,825,Big Sky Conference,pdx.edu,goviks.com,OR,D-I,2024-25
1318,Post University,28752,Central Atlantic Collegiate Conference,www.post.edu,www.posteagles.com,CT,D-II,2024-25
552,State University of New York at Potsdam,917,State University of New York Athletic Conference,www.potsdam.edu/,www.potsdambears.com,NY,D-III,2024-25
553,Prairie View A&M University,916,Southwestern Athletic Conf.,www.pvamu.edu,www.pvpanthers.com,TX,D-I,2024-25
2715,Pratt Institute,30233,Atlantic East Conference,www.pratt.edu,www.goprattgo.com,NY,D-III,2024-25
1320,Presbyterian College,826,Big South Conference,presby.edu,gobluehose.com,SC,D-I,2024-25
554,Princeton University,865,The Ivy League,www.princeton.edu,www.goprincetontigers.com,NJ,D-I,2024-25
555,Principia College,12974,St. Louis Intercollegiate Athletic Conference,www.principiacollege.edu,www.principiaathletics.com,IL,D-III,2024-25
556,Providence College,30184,Big East Conference,www.providence.edu/,www.friars.com,RI,D-I,2024-25
2682,"University of Puerto Rico, Bayamon",0,Independent,www.uprb.edu,www.uprb.edu,PR,D-II,2024-25
24361,"University of Puerto Rico, Mayaguez",0,Independent,www.uprm.edu,www.uprm.edu/actividadesatleticas,PR,D-II,2024-25
2716,"University of Puerto Rico, Rio Piedras",0,Independent,www.uprrp.edu,https://estudiantes.uprrp.edu/desarollo-estudiantil/departamento-atletico/,PR,D-II,2024-25
557,University of Puget Sound,25300,Northwest Conference,www.pugetsound.edu,www.loggerathletics.com,WA,D-III,2024-25
30029,"Purchase College, State University of New York",13054,Skyline Conference,www.purchase.edu,www.purchasecollegeathletics.com,NY,D-III,2024-25
308,Purdue University Fort Wayne,881,Horizon League,www.pfw.edu/,www.gomastodons.com/,IN,D-I,2024-25
559,Purdue University,827,Big Ten Conference,www.purdue.edu,purduesports.com,IN,D-I,2024-25
30222,Purdue University Northwest,854,Great Lakes Intercollegiate Athletic Conference,www.pnw.edu,www.pnwathletics.com,IN,D-II,2024-25
560,Queens College (New York),11265,East Coast Conference,www.qc.cuny.edu,www.queensknights.com,NY,D-II,2024-25
11504,Queens University of Charlotte,920,Atlantic Sun Conference,www.queens.edu,www.queensathletics.com,NC,D-II,2024-25
561,Quincy University,855,Great Lakes Valley Conference,quincy.edu,quhawks.com,IL,D-II,2024-25
562,Quinnipiac University,871,Metro Atlantic Athletic Conference,www.quinnipiac.edu,www.gobobcats.com,CT,D-I,2024-25
563,Radford University,826,Big South Conference,www.radford.edu/,www.radfordathletics.com,VA,D-I,2024-25
564,Ramapo College,891,New Jersey Athletic Conference,www.ramapo.edu,www.ramapoathletics.com,NJ,D-III,2024-25
566,Randolph College,903,Old Dominion Athletic Conf.,www.randolphcollege.edu,www.randolphwildcats.com,VA,D-III,2024-25
565,Randolph-Macon College,903,Old Dominion Athletic Conf.,www.rmc.edu,www.rmcathletics.com,VA,D-III,2024-25
567,University of Redlands,910,Southern California Intercollegiate Athletic Conf.,www.redlands.edu,www.goredlands.com,CA,D-III,2024-25
569,Regis College (Massachusetts),23257,Great Northeast Athletic Conference,www.regiscollege.edu/,www.goregispride.com,MA,D-III,2024-25
568,Regis University (Colorado),13128,Rocky Mountain Athletic Conference,www.regis.edu,www.regisrangers.com,CO,D-II,2024-25
570,Rensselaer Polytechnic Institute,24197,Liberty League,www.rpi.edu,www.rpiathletics.com,NY,D-III,2024-25
572,University of Rhode Island,820,Atlantic 10 Conference,www.uri.edu,www.gorhody.com,RI,D-I,2024-25
571,Rhode Island College,867,Little East Conference,www.ric.edu,www.goanchormen.com,RI,D-III,2024-25
573,Rhodes College,30169,Southern Athletic Association,www.rhodes.edu/,www.rhodeslynx.com,TN,D-III,2024-25
574,Rice University,823,American Athletic Conference,www.rice.edu,www.riceowls.com,TX,D-I,2024-25
575,University of Richmond,820,Atlantic 10 Conference,www.richmond.edu,richmondspiders.com/,VA,D-I,2024-25
576,Rider University,871,Metro Atlantic Athletic Conference,www.rider.edu,www.gobroncs.com,NJ,D-I,2024-25
577,Ripon College,23119,Midwest Conference,www.ripon.edu,riponredhawks.com/,WI,D-III,2024-25
18422,Rivier University,23257,Great Northeast Athletic Conference,www.rivier.edu,www.rivierathletics.com,NH,D-III,2024-25
578,Roanoke College,903,Old Dominion Athletic Conf.,www.roanoke.edu/,maroons.roanoke.edu/,VA,D-III,2024-25
579,Robert Morris University,881,Horizon League,www.rmu.edu,www.rmucolonials.com,PA,D-I,2024-25
30150,Roberts Wesleyan University,11265,East Coast Conference,www.roberts.edu,www.robertsredhawks.com,NY,D-II,2024-25
581,University of Rochester,1471,University Athletic Association,www.rochester.edu/,www.rochester.edu/athletics,NY,D-III,2024-25
580,Rochester Institute of Technology,24197,Liberty League,www.rit.edu/,www.ritathletics.com,NY,D-III,2024-25
582,Rockford University,30097,Northern Athletics Collegiate Conference,www.rockford.edu,www.rockfordregents.com,IL,D-III,2024-25
1328,Rockhurst University,855,Great Lakes Valley Conference,www.rockhurst.edu/,www.rockhursthawks.com/,MO,D-II,2024-25
583,Roger Williams University,839,Conference of New England,www.rwu.edu/,www.rwuhawks.com,RI,D-III,2024-25
30180,Rogers State University,883,Mid-America Intercollegiate Athletics Association,www.rsu.edu,www.rsuhillcats.com,OK,D-II,2024-25
584,Rollins College,919,Sunshine State Conference,Rollins.edu,RollinsSports.com,FL,D-II,2024-25
585,Rose-Hulman Institute of Technology,9174,Heartland Collegiate Athletic Conference,www.rose-hulman.edu/,www.rose-hulman.edu/athletics,IN,D-III,2024-25
15882,Rosemont College,30071,United East Conference,www.rosemont.edu/,www.rosemont-ravens.com,PA,D-III,2024-25
259,Rowan University,891,New Jersey Athletic Conference,www.rowan.edu/,www.rowanathletics.com,NJ,D-III,2024-25
11036,Russell Sage College,863,Empire 8,www.sage.edu/,www.sagegators.com,NY,D-III,2024-25
588,"Rutgers, The State Univ. of New Jersey, Camden",891,New Jersey Athletic Conference,www.camden.rutgers.edu,www.scarletraptors.com,NJ,D-III,2024-25
589,"Rutgers, The State Univ. of New Jersey, Newark",891,New Jersey Athletic Conference,www.newark.rutgers.edu,www.rutgersnewarkathletics.com,NJ,D-III,2024-25
587,"Rutgers, The State University of New Jersey, New Brunswick",827,Big Ten Conference,www.rutgers.edu,www.scarletknights.com,NJ,D-I,2024-25
590,Sacred Heart University,871,Metro Atlantic Athletic Conference,www.sacredheart.edu,sacredheartpioneers.com,CT,D-I,2024-25
591,Saginaw Valley State University,854,Great Lakes Intercollegiate Athletic Conference,www.svsu.edu,www.svsucardinals.com,MI,D-II,2024-25
595,College of Saint Benedict,882,Minnesota Intercollegiate Athletic Conference,www.csbsju.edu,www.gobennies.com,MN,D-III,2024-25
9684,Saint Elizabeth University,30071,United East Conference,www.steu.edu,seueagles.com,NJ,D-III,2024-25
600,Saint Francis University ,846,Northeast Conference,www.francis.edu,www.sfuathletics.com,PA,D-I,2024-25
8687,University of Saint Joseph (Connecticut),23257,Great Northeast Athletic Conference,www.usj.edu,www.usjbluejays.com,CT,D-III,2024-25
605,Saint Joseph's College (Maine),23257,Great Northeast Athletic Conference,www.sjcme.edu,www.gomonks.com,ME,D-III,2024-25
30041,Salem College (North Carolina),842,USA South Athletic Conference,www.salem.edu/,www.salem.edu/athletics,NC,D-III,2024-25
621,Salem State University,870,Massachusetts State Collegiate Athletic Conference,www.salemstate.edu,www.salemstatevikings.com,MA,D-III,2024-25
19117,Salem University (West Virginia),0,Independent,www.salemu.edu/,www.salemtigers.com,WV,D-II,2024-25
622,Salisbury University,15810,Coast-To-Coast Athletic Conference,www.salisbury.edu/,www.suseagulls.com,MD,D-III,2024-25
623,Salve Regina University,890,New England Women's and Men's Athletic Conference,www.salve.edu,www.salveathletics.com,RI,D-III,2024-25
624,Sam Houston State University,24312,Conference USA,www.shsu.edu,www.gobearkats.com,TX,D-I,2024-25
625,Samford University,912,Southern Conference,www.samford.edu/,samfordsports.com,AL,D-I,2024-25
627,University of San Diego,922,West Coast Conference,www.sandiego.edu,www.usdtoreros.com,CA,D-I,2024-25
626,San Diego State University,5486,Mountain West Conference,www.sdsu.edu,goaztecs.com,CA,D-I,2024-25
629,University of San Francisco,922,West Coast Conference,www.usfca.edu,usfdons.com/index.aspx,CA,D-I,2024-25
628,San Francisco State University,828,California Collegiate Athletic Association,www.sfsu.edu/,sfstategators.com,CA,D-II,2024-25
630,San Jose State University,5486,Mountain West Conference,www.sjsu.edu,www.sjsuspartans.com,CA,D-I,2024-25
631,Santa Clara University,922,West Coast Conference,scu.edu,santaclarabroncos.com,CA,D-I,2024-25
30163,Sarah Lawrence College,13054,Skyline Conference,www.sarahlawrence.edu,www.gogryphons.com,NY,D-III,2024-25
632,Savannah State University,913,Southern Intercol. Ath. Conf.,www.savannahstate.edu,ssuathletics.com/,GA,D-II,2024-25
1355,Schreiner University,835,Southern Collegiate Athletic Conference,www.schreiner.edu/,www.schreinermountaineers.com,TX,D-III,2024-25
633,University of Scranton,30101,Landmark Conference,www.scranton.edu,athletics.scranton.edu,PA,D-III,2024-25
634,Seattle Pacific University,30012,Great Northwest Athletic Conference,spu.edu/,spufalcons.com/index.aspx,WA,D-II,2024-25
1356,Seattle University,923,Western Athletic Conference,seattleu.edu,goseattleu.com,WA,D-I,2024-25
635,Seton Hall University,30184,Big East Conference,www.shu.edu,www.shupirates.com,NJ,D-I,2024-25
30063,Seton Hill University,906,Pennsylvania State Athletic Conference,www.setonhill.edu/,www.setonhill.edu/athletics,PA,D-II,2024-25
652,University of the South,30169,Southern Athletic Association,www.sewanee.edu/,sewaneetigers.com/,TN,D-III,2024-25
636,Shaw University,832,Central Intercollegiate Athletic Association,www.shawuniversity.edu,www.shawbears.com,NC,D-II,2024-25
637,Shenandoah University,903,Old Dominion Athletic Conf.,www.su.edu,www.suhornets.com,VA,D-III,2024-25
10870,Shepherd University,906,Pennsylvania State Athletic Conference,shepherd.edu,shepherdrams.com,WV,D-II,2024-25
638,Shippensburg University of Pennsylvania,906,Pennsylvania State Athletic Conference,www.ship.edu,www.shipraiders.com,PA,D-II,2024-25
30151,Shorter University,4423,Conference Carolinas,www.shorter.edu,www.goshorterhawks.com,GA,D-II,2024-25
639,Siena College,871,Metro Atlantic Athletic Conference,www.siena.edu,www.sienasaints.com,NY,D-I,2024-25
640,Simmons University,23257,Great Northeast Athletic Conference,www.simmons.edu/,athletics.simmons.edu,MA,D-III,2024-25
30127,Simon Fraser University,30012,Great Northwest Athletic Conference,www.sfu.ca,athletics.sfu.ca/,BC,D-II,2024-25
641,Simpson College,864,American Rivers Conference,www.simpson.edu/,simpsonathletics.com,IA,D-III,2024-25
30128,University of Sioux Falls,12853,Northern Sun Intercollegiate Conference,www.usiouxfalls.edu,www.usfcougars.com,SD,D-II,2024-25
642,Skidmore College,24197,Liberty League,www.skidmore.edu/,skidmoreathletics.com/,NY,D-III,2024-25
643,Slippery Rock University of Pennsylvania,906,Pennsylvania State Athletic Conference,www.sru.edu,www.rockathletics.com,PA,D-II,2024-25
644,Smith College,890,New England Women's and Men's Athletic Conference,www.smith.edu/,www.smithpioneers.com,MA,D-III,2024-25
645,Sonoma State University,828,California Collegiate Athletic Association,www.sonoma.edu/,www.sonomaseawolves.com,CA,D-II,2024-25
646,University of South Alabama,818,Sun Belt Conference,www.southalabama.edu,www.usajaguars.com,AL,D-I,2024-25
648,"University of South Carolina, Columbia",911,Southeastern Conference,www.sc.edu,gamecocksonline.com,SC,D-I,2024-25
11276,University of South Carolina Aiken,12923,Peach Belt Conference,www.usca.edu,www.pacersports.com,SC,D-II,2024-25
647,South Carolina State University,876,Mid-Eastern Athletic Conf.,www.scsu.edu/,www.scsuathletics.com/index.aspx,SC,D-I,2024-25
10411,University of South Carolina Upstate,826,Big South Conference,www.uscupstate.edu,www.upstatespartans.com,SC,D-I,2024-25
650,University of South Dakota,819,The Summit League,www.usd.edu,www.goyotes.com,SD,D-I,2024-25
30139,South Dakota School of Mines & Technology,13128,Rocky Mountain Athletic Conference,sdmines.sdsmt.edu/sdsmt,gorockers.com,SD,D-II,2024-25
649,South Dakota State University,819,The Summit League,www.sdstate.edu,www.gojacks.com,SD,D-I,2024-25
651,University of South Florida,823,American Athletic Conference,www.usf.edu/,www.gousfbulls.com/,FL,D-I,2024-25
654,Southeast Missouri State University,902,Ohio Valley Conference,www.semo.edu,www.semoredhawks.com,MO,D-I,2024-25
655,Southeastern Louisiana University,914,Southland Conference,www.southeastern.edu,www.lionsports.net,LA,D-I,2024-25
1371,Southeastern Oklahoma State University,30144,Great American Conference,www.se.edu,www.gosoutheastern.com,OK,D-II,2024-25
1376,Southern Arkansas University,30144,Great American Conference,www.saumag.edu,www.muleriderathletics.com,AR,D-II,2024-25
657,University of Southern California,827,Big Ten Conference,usc.edu,usctrojans.com,CA,D-I,2024-25
658,Southern Connecticut State University,899,Northeast-10 Conference,southernct.edu,scsuowls.com,CT,D-II,2024-25
659,Southern Illinois University at Carbondale,884,Missouri Valley Conference,www.siuc.edu/,www.siusalukis.com/,IL,D-I,2024-25
660,Southern Illinois University Edwardsville,902,Ohio Valley Conference,www.siue.edu,www.siuecougars.com,IL,D-I,2024-25
661,University of Southern Indiana,902,Ohio Valley Conference,www.usi.edu/,www.usiscreamingeagles.com/,IN,D-II,2024-25
662,University of Southern Maine,867,Little East Conference,www.usm.maine.edu,www.southernmainehuskies.com,ME,D-III,2024-25
663,Southern Methodist University,821,Atlantic Coast Conference,www.smu.edu,www.smumustangs.com,TX,D-I,2024-25
664,The University of Southern Mississippi,818,Sun Belt Conference,www.usm.edu,www.southernmiss.com,MS,D-I,2024-25
30152,Southern Nazarene University,30144,Great American Conference,snu.edu,snuathletics.com,OK,D-II,2024-25
468,Southern New Hampshire University,899,Northeast-10 Conference,www.snhu.edu,www.snhupenmen.com,NH,D-II,2024-25
665,"Southern University, Baton Rouge",916,Southwestern Athletic Conf.,www.subr.edu,www.gojagsports.com,LA,D-I,2024-25
667,Southern Utah University,923,Western Athletic Conference,www.suu.edu,www.suutbirds.com,UT,D-I,2024-25
30164,Southern Virginia University,842,USA South Athletic Conference,www.svu.edu,knightathletics.com,VA,D-III,2024-25
30192,Southern Wesleyan University,4423,Conference Carolinas,www.swu.edu,swuathletics.com,SC,D-II,2024-25
2755,Southwest Baptist University,855,Great Lakes Valley Conference,www.sbuniv.edu,www.sbubearcats.com,MO,D-II,2024-25
8736,Southwest Minnesota State University,12853,Northern Sun Intercollegiate Conference,www.smsu.edu,www.smsumustangs.com,MN,D-II,2024-25
8744,Southwestern Oklahoma State University,30144,Great American Conference,www.swosu.edu/,www.swosuathletics.com,OK,D-II,2024-25
8746,Southwestern University (Texas),835,Southern Collegiate Athletic Conference,www.southwestern.edu,www.southwesternpirates.com,TX,D-III,2024-25
23260,Spalding University,12974,St. Louis Intercollegiate Athletic Conference,www.spalding.edu,www.spaldingathletics.com,KY,D-III,2024-25
30191,Spring Hill College,913,Southern Intercol. Ath. Conf.,www.shc.edu,www.shcbadgers.com,AL,D-II,2024-25
673,Springfield College,890,New England Women's and Men's Athletic Conference,www.springfieldcollege.edu/,springfield.edu/directory/athletics,MA,D-III,2024-25
593,Saint Anselm College,899,Northeast-10 Conference,www.anselm.edu,www.saintanselmhawks.com,NH,D-II,2024-25
594,Saint Augustine's University,832,Central Intercollegiate Athletic Association,www.st-aug.edu/,www.saintaugfalcons.com/index.aspx,NC,D-II,2024-25
596,St. Bonaventure University,820,Atlantic 10 Conference,www.sbu.edu,www.gobonnies.com,NY,D-I,2024-25
597,St. Catherine University,882,Minnesota Intercollegiate Athletic Conference,www.stkate.edu/,www.stkatesathletics.com/index.aspx,MN,D-III,2024-25
598,St. Cloud State University,12853,Northern Sun Intercollegiate Conference,www.stcloudstate.edu/,www.stcloudstate.edu/athletics,MN,D-II,2024-25
1334,St. Edward's University,868,Lone Star Conference,stedwards.edu,gohilltoppers.com,TX,D-II,2024-25
599,St. Francis College Brooklyn,846,Northeast Conference,www.sfc.edu,www.sfcathletics.com,NY,D-I,2024-25
601,St. John Fisher University,863,Empire 8,www.sjf.edu,www.sjfathletics.com,NY,D-III,2024-25
603,St. John's University (New York),30184,Big East Conference,www.stjohns.edu,www.redstormsports.com,NY,D-I,2024-25
602,Saint John's University (Minnesota),882,Minnesota Intercollegiate Athletic Conference,www.csbsju.edu,www.gojohnnies.com,MN,D-III,2024-25
30072,St. Joseph's University NY (Brooklyn),13054,Skyline Conference,www.sjny.edu/,sjbkathletics.com/landing/index,NY,D-III,2024-25
606,Saint Joseph's University,820,Atlantic 10 Conference,www.sju.edu,sjuhawks.com,PA,D-I,2024-25
1340,"St. Joseph's University, New York L.I.",13054,Skyline Conference,www.sjny.edu,www.sjliathletics.com,NY,D-III,2024-25
607,St. Lawrence University,24197,Liberty League,www.stlawu.edu/,www.saintsathletics.com,NY,D-III,2024-25
608,Saint Leo University,919,Sunshine State Conference,www.saintleo.edu,www.saintleolions.com,FL,D-II,2024-25
609,Saint Louis University,820,Atlantic 10 Conference,www.slu.edu/,www.slubillikens.com,MO,D-I,2024-25
1343,Saint Martin's University,30012,Great Northwest Athletic Conference,www.stmartin.edu/,www.smusaints.com,WA,D-II,2024-25
612,Saint Mary's University of Minnesota,882,Minnesota Intercollegiate Athletic Conference,www.smumn.edu,www.saintmaryssports.com,MN,D-III,2024-25
1346,St. Mary's University (Texas),868,Lone Star Conference,www.stmarytx.edu,www.rattlerathletics.com,TX,D-II,2024-25
610,Saint Mary's College of California,922,West Coast Conference,www.stmarys-ca.edu/,www.SMCGaels.com,CA,D-I,2024-25
8688,Saint Mary's College (Indiana),873,Michigan Intercol. Ath. Assn.,www.saintmarys.edu/,belles.saintmarys.edu,IN,D-III,2024-25
611,St. Mary's College of Maryland,30071,United East Conference,www.smcm.edu/,www.smcmathletics.com,MD,D-III,2024-25
613,Saint Michael's College,899,Northeast-10 Conference,www.smcvt.edu,www.smcathletics.com,VT,D-II,2024-25
614,St. Norbert College,30097,Northern Athletics Collegiate Conference,www.snc.edu,athletics.snc.edu,WI,D-III,2024-25
615,St. Olaf College,882,Minnesota Intercollegiate Athletic Conference,www.stolaf.edu,athletics.stolaf.edu,MN,D-III,2024-25
617,Saint Peter's University,871,Metro Atlantic Athletic Conference,www.saintpeters.edu.,www.saintpeterspeacocks.com,NJ,D-I,2024-25
1347,The College of Saint Rose,899,Northeast-10 Conference,www.strose.edu,gogoldenknights.com,NY,D-II,2024-25
618,The College of St. Scholastica,882,Minnesota Intercollegiate Athletic Conference,www.css.edu/,www.csssaints.com,MN,D-III,2024-25
2810,University of St. Thomas (Texas),835,Southern Collegiate Athletic Conference,www.stthom.edu/,www.ustcelts.com,TX,D-III,2024-25
1348,St. Thomas Aquinas College,11265,East Coast Conference,https://www.stac.edu/,https://www.stacathletics.com/landing/index,NY,D-II,2024-25
620,University of St. Thomas (Minnesota),819,The Summit League,www.stthomas.edu,www.Tommiesports.com,MN,D-III,2024-25
30064,Saint Vincent College,907,Presidents' Athletic Conference,www.stvincent.edu,www.athletics.stvincent.edu,PA,D-III,2024-25
674,Stanford University,821,Atlantic Coast Conference,www.stanford.edu,gostanford.com/,CA,D-I,2024-25
675,College of Staten Island,11265,East Coast Conference,www.csi.cuny.edu,www.csidolphins.com,NY,D-II,2024-25
676,Stephen F. Austin State University,914,Southland Conference,www.sfasu.edu/,SFAjacks.com,TX,D-I,2024-25
678,Stetson University,920,Atlantic Sun Conference,www.stetson.edu/,www.gohatters.com,FL,D-I,2024-25
679,Stevens Institute of Technology,877,Middle Atlantic Conferences,www.stevens.edu,www.stevensducks.com,NJ,D-III,2024-25
21852,Stevenson University,877,Middle Atlantic Conferences,www.stevenson.edu,www.gomustangsports.com,MD,D-III,2024-25
681,Stockton University,891,New Jersey Athletic Conference,www.stockton.edu,www.stocktonathletics.com,NJ,D-III,2024-25
682,Stonehill College,846,Northeast Conference,www.stonehill.edu,www.stonehillskyhawks.com,MA,D-II,2024-25
683,Stony Brook University,837,Coastal Athletic Association,stonybrook.edu,stonybrookathletics.com,NY,D-I,2024-25
684,Suffolk University,839,Conference of New England,www.suffolk.edu/,www.gosuffolkrams.com,MA,D-III,2024-25
1390,Sul Ross State University,868,Lone Star Conference,www.sulross.edu/,www.srlobos.com,TX,D-III,2024-25
524,State University of New York at Old Westbury,13054,Skyline Conference,www.oldwestbury.edu,www.oldwestburypanthers.com,NY,D-III,2024-25
685,Susquehanna University,30101,Landmark Conference,www.susqu.edu,www.gosusqu.com,PA,D-III,2024-25
686,Swarthmore College,9683,Centennial Conference,www.swarthmore.edu/,https://swarthmoreathletics.com/,PA,D-III,2024-25
687,Sweet Briar College,903,Old Dominion Athletic Conf.,www.sbc.edu,www.vixenathletics.com,VA,D-III,2024-25
688,Syracuse University,821,Atlantic Coast Conference,syracuse.edu,cuse.com,NY,D-I,2024-25
689,University of Tampa,919,Sunshine State Conference,www.ut.edu,https://www.tampaspartans.com/landing/index,FL,D-II,2024-25
1395,Tarleton State University,923,Western Athletic Conference,www.tarleton.edu/,tarletonsports.com,TX,D-I,2024-25
690,Temple University,823,American Athletic Conference,www.temple.edu,www.owlsports.com,PA,D-I,2024-25
691,Tennessee State University,902,Ohio Valley Conference,www.tnstate.edu/,www.tsutigers.com,TN,D-I,2024-25
692,Tennessee Technological University,902,Ohio Valley Conference,www.tntech.edu/,www.TTUsports.com/,TN,D-I,2024-25
693,University of Tennessee at Chattanooga,912,Southern Conference,www.utc.edu,www.gomocs.com,TN,D-I,2024-25
694,"University of Tennessee, Knoxville",911,Southeastern Conference,www.utk.edu,www.utsports.com,TN,D-I,2024-25
695,University of Tennessee at Martin,902,Ohio Valley Conference,www.utm.edu/,www.utmsports.com,TN,D-I,2024-25
697,"Texas A&M University, College Station",911,Southeastern Conference,www.tamu.edu,www.12thman.com,TX,D-I,2024-25
30090,Texas A&M International University,868,Lone Star Conference,www.tamiu.edu,godustdevils.com,TX,D-II,2024-25
26172,Texas A&M University-Corpus Christi,914,Southland Conference,www.tamucc.edu/,www.goislanders.com,TX,D-I,2024-25
696,Texas A&M University-Kingsville,868,Lone Star Conference,www.tamuk.edu/,www.javelinaathletics.com,TX,D-II,2024-25
702,University of Texas at Arlington,923,Western Athletic Conference,www.uta.edu,www.utamavs.com,TX,D-I,2024-25
698,Texas Christian University,25354,Big 12 Conference,www.tcu.edu,www.gofrogs.com,TX,D-I,2024-25
1400,Texas Lutheran University,835,Southern Collegiate Athletic Conference,tlu.edu,tlubulldogs.com,TX,D-III,2024-25
30088,University of Texas Permian Basin,868,Lone Star Conference,www.utpb.edu/,www.utpbfalcons.com,TX,D-II,2024-25
536,The University of Texas Rio Grande Valley,914,Southland Conference,www.utrgv.edu,goutrgv.com,TX,D-I,2024-25
699,Texas Southern University,916,Southwestern Athletic Conf.,www.tsu.edu,www.tsusports.com,TX,D-I,2024-25
670,Texas State University,818,Sun Belt Conference,www.txstate.edu,txstatebobcats.com,TX,D-I,2024-25
700,Texas Tech University,25354,Big 12 Conference,www.ttu.edu,www.texastech.com,TX,D-I,2024-25
701,Texas Woman's University,868,Lone Star Conference,www.twu.edu,www.twuathletics.com,TX,D-II,2024-25
703,University of Texas at Austin,911,Southeastern Conference,www.utexas.edu,www.TexasSports.com,TX,D-I,2024-25
23121,University of Texas at Dallas,868,Lone Star Conference,www.utdallas.edu/,utdcomets.com,TX,D-III,2024-25
704,University of Texas at El Paso,24312,Conference USA,www.utep.edu,www.utepminers.com,TX,D-I,2024-25
706,University of Texas at San Antonio,823,American Athletic Conference,www.utsa.edu,www.goutsa.com,TX,D-I,2024-25
30028,The University of Texas at Tyler,868,Lone Star Conference,www.uttyler.edu,www.uttylerpatriots.com,TX,D-II,2024-25
707,Thiel College,907,Presidents' Athletic Conference,www.thiel.edu,www.thielathletics.com,PA,D-III,2024-25
2758,Thomas College,30026,North Atlantic Conference,www.thomas.edu/,www.thomasathletics.com,ME,D-III,2024-25
543,Thomas Jefferson University,28752,Central Atlantic Collegiate Conference,www.jefferson.edu,www.jeffersonrams.com,PA,D-II,2024-25
1403,Tiffin University,30182,Great Midwest Athletic Conference,tiffin.edu,www.gotiffindragons.com,OH,D-II,2024-25
709,University of Toledo,875,Mid-American Conference,www.utoledo.edu,www.utrockets.com,OH,D-I,2024-25
711,Towson University,837,Coastal Athletic Association,www.towson.edu,www.towsontigers.com,MD,D-I,2024-25
28749,Transylvania University,9174,Heartland Collegiate Athletic Conference,www.transy.edu/,www.transysports.com,KY,D-III,2024-25
30002,Trevecca Nazarene University,858,Gulf South Conference,www.trevecca.edu,www.tnutrojans.com,TN,D-II,2024-25
30037,Trine University,873,Michigan Intercol. Ath. Assn.,www.trine.edu,www.trinethunder.com,IN,D-III,2024-25
713,Trinity College (Connecticut),12817,New England Small College Athletic Conference,www.trincoll.edu,www.bantamsports.com,CT,D-III,2024-25
715,Trinity University (Texas),835,Southern Collegiate Athletic Conference,www.trinity.edu,www.trinitytigers.com,TX,D-III,2024-25
23413,Trinity Washington University,0,Independent,https://discover.trinitydc.edu,https://discover.trinitydc.edu/athletics/,DC,D-III,2024-25
716,Troy University,818,Sun Belt Conference,troy.edu,troytrojans.com,AL,D-I,2024-25
499,Truman State University,855,Great Lakes Valley Conference,www.truman.edu/,www.trumanbulldogs.com,MO,D-II,2024-25
717,Tufts University,12817,New England Small College Athletic Conference,www.tufts.edu/,www.gotuftsjumbos.com/landing/index,MA,D-III,2024-25
718,Tulane University,823,American Athletic Conference,www.tulane.edu,www.tulanegreenwave.com,LA,D-I,2024-25
