"08/30/2024 10:00 AM","Coppin State University","Northeastern University","Physical Education Complex"
"08/31/2024 04:00 PM","Niagara University","Northeastern University","Gallagher Center"
"09/15/2024 12:00 PM","University of Utah","Northeastern University","Jon M. Huntsman Center"
"10/04/2024 01:00 PM","Northeastern University","William & Mary","Cabot Center"
"10/05/2024 01:00 PM","Northeastern University","William & Mary","Cabot Center"
"10/25/2024 03:00 PM","Northeastern University","Stony Brook University","Cabot Center"
"10/26/2024 02:00 PM","Northeastern University","Stony Brook University","Cabot Center"
"11/02/2024 06:00 PM","Towson University","Northeastern University","TU Arena"
"11/03/2024 02:00 PM","Towson University","Northeastern University","TU Arena"
"08/30/2024 01:00 PM","Southern Utah University","Northern Arizona University","America First Event Center"
"08/31/2024 04:00 PM","Gonzaga University","Northern Arizona University","Charlotte Y. Martin Centre"
"09/05/2024 07:00 PM","Texas Tech University","Northern Arizona University","United Supermarkets Arena"
"09/06/2024 05:30 PM","University of Wisconsin-Green Bay","Northern Arizona University","Kress Events Center"
"09/07/2024 12:00 PM","Florida Atlantic University","Northern Arizona University","Abessinio Court at Eleanor R. Baldwin Arena"
"09/14/2024 02:00 PM","Northern Arizona University","Tarleton State University","Rolle Activity Center"
"09/17/2024 08:30 PM","Southern Utah University","Northern Arizona University","America First Event Center"
"09/19/2024 08:00 PM","Utah Tech University","Northern Arizona University","Burns Arena"
"09/21/2024 03:00 PM","Northern Arizona University","Utah Tech University","Rolle Activity Center"
"09/25/2024 09:30 PM","Northern Arizona University","Weber State University","Rolle Activity Center"
"10/04/2024 09:30 PM","Northern Arizona University","University of Northern Colorado","Rolle Activity Center"
"10/12/2024 05:00 PM","Portland State University","Northern Arizona University","Viking Pavilion"
"11/01/2024 09:00 PM","University of Northern Colorado","Northern Arizona University","Bank of Colorado Arena"
"11/07/2024 08:30 PM","Northern Arizona University","Portland State University","Rolle Activity Center"
"11/14/2024 08:00 PM","Weber State University","Northern Arizona University","Swenson Gym"
"09/06/2024 08:00 PM","University of Northern Colorado","Rider University","Bank of Colorado Arena"
"09/07/2024 01:00 PM","University of Northern Colorado","Rider University","Bank of Colorado Arena"
"09/13/2024 04:00 PM","U.S. Air Force Academy","University of Northern Colorado","Falcon Court at East Gym"
"09/19/2024 03:00 PM","University of Nebraska Omaha","University of Northern Colorado","Baxter Arena"
"09/20/2024 08:00 PM","Wichita State University","University of Northern Colorado","Charles Koch Arena"
"09/21/2024 01:00 PM","California Polytechnic State University","University of Northern Colorado","Mott Athletics Center"
"10/10/2024 10:00 PM","Portland State University","University of Northern Colorado","Viking Pavilion"
"11/09/2024 08:00 PM","University of Northern Colorado","Portland State University","Bank of Colorado Arena"
"11/16/2024 03:00 PM","Weber State University","University of Northern Colorado","Swenson Gym"
"08/30/2024 07:00 PM","Northern Illinois University","Western Illinois University","Victor E. Court"
"09/01/2024 04:00 PM","Northern Illinois University","University of Wisconsin-Milwaukee","Victor E. Court"
"09/05/2024 04:30 PM","Valparaiso University","Northern Illinois University","Athletics-Recreation Ctr."
"09/06/2024 04:30 PM","Tarleton State University","Northern Illinois University","Wisdom Volleyball Gym"
"09/07/2024 06:00 PM","University of St. Thomas (Minnesota)","Northern Illinois University",Schoenecker
"09/13/2024 04:00 PM","Harvard University","Northern Illinois University","Malkin Athletic Center"
"09/13/2024 10:00 AM","University of Rhode Island","Northern Illinois University","Keaney Gymnasium"
"09/14/2024 12:00 PM","Stony Brook University","Northern Illinois University","Pritchard Gymnasium"
"09/18/2024 08:00 PM","Northwestern University","Northern Illinois University","Welsh-Ryan Arena"
"09/20/2024 07:00 PM","Northern Illinois University","Northwestern University","Victor E. Court"
"09/27/2024 06:00 PM","University of Toledo","Northern Illinois University","John F. Savage Arena"
"09/28/2024 04:00 PM","University of Toledo","Northern Illinois University","John F. Savage Arena"
"10/11/2024 07:00 PM","Northern Illinois University","Ohio University","Victor E. Court"
"10/22/2024 06:00 PM","Western Michigan University","Northern Illinois University","University Arena"
"11/05/2024 07:00 PM","Northern Illinois University","Western Michigan University","Victor E. Court"
"08/30/2024 11:00 AM","Florida International University","University of Northern Iowa","Ocean Bank Convocation Center"
"08/31/2024 11:00 AM","The Ohio State University","University of Northern Iowa","Covelli Center"
"09/06/2024 01:00 PM","Southern Illinois University Edwardsville","University of Northern Iowa","First Community Arena"
"09/07/2024 07:00 PM","West Virginia University","University of Northern Iowa","WVU Coliseum"
"09/13/2024 01:00 PM","Creighton University","University of Northern Iowa","D.J. Sokol Arena"
"09/15/2024 11:00 AM","Rice University","University of Northern Iowa","Tudor Fieldhouse"
"09/19/2024 07:00 PM","University of Northern Iowa","Texas A&M University, College Station","McLeod Center"
"09/21/2024 02:00 PM","University of Northern Iowa","Southern Methodist University","McLeod Center"
"09/22/2024 02:00 PM","University of Northern Iowa","Southern Methodist University","McLeod Center"
"09/27/2024 07:00 PM","University of Northern Iowa","Southern Illinois University at Carbondale","McLeod Center"
"10/04/2024 07:00 PM","Valparaiso University","University of Northern Iowa","Athletics-Recreation Ctr."
"11/09/2024 07:00 PM","University of Northern Iowa","Valparaiso University","McLeod Center"
"11/16/2024 06:00 PM","Southern Illinois University at Carbondale","University of Northern Iowa","Davies Gym"
"08/31/2024 07:30 PM","Morehead State University","Northern Kentucky University","Johnson Arena"
"08/31/2024 11:00 AM","Western Kentucky University","Northern Kentucky University","E.A. Diddle Arena"
"09/07/2024 05:00 PM","Northern Kentucky University","University of South Dakota","Regents Hall"
"09/13/2024 06:30 PM","University of Toledo","Northern Kentucky University","John F. Savage Arena"
"09/13/2024 10:00 AM","Marshall University","Northern Kentucky University","Cam Henderson Center"
"09/14/2024 10:00 AM","Eastern Washington University","Northern Kentucky University","Reese Court"
"09/19/2024 06:00 PM","Northern Kentucky University","Xavier University","Regents Hall"
"10/01/2024 06:00 PM","Wright State University","Northern Kentucky University","C.J. McLin Gymnasium"
"10/04/2024 06:00 PM","Northern Kentucky University","Youngstown State University","Regents Hall"
"10/05/2024 02:00 PM","Northern Kentucky University","Youngstown State University","Regents Hall"
"10/11/2024 06:00 PM","Northern Kentucky University","University of Wisconsin-Milwaukee","Regents Hall"
"10/12/2024 02:00 PM","Northern Kentucky University","University of Wisconsin-Milwaukee","Regents Hall"
"10/18/2024 06:00 PM","Robert Morris University","Northern Kentucky University","UPMC Events Center"
"10/19/2024 04:00 PM","Robert Morris University","Northern Kentucky University","UPMC Events Center"
"10/25/2024 07:00 PM","Purdue University Fort Wayne","Northern Kentucky University","Gates Sports Center"
"10/26/2024 02:00 PM","Purdue University Fort Wayne","Northern Kentucky University","Gates Sports Center"
"10/29/2024 06:00 PM","Northern Kentucky University","Wright State University","Regents Hall"
"11/01/2024 07:00 PM","University of Wisconsin-Green Bay","Northern Kentucky University","Kress Events Center"
"11/02/2024 03:00 PM","University of Wisconsin-Green Bay","Northern Kentucky University","Kress Events Center"
"11/08/2024 06:00 PM","Northern Kentucky University","Oakland University","Regents Hall"
"11/09/2024 02:00 PM","Northern Kentucky University","Oakland University","Regents Hall"
"09/06/2024 04:00 PM","Truman State University","Northern Michigan University",Pershing
"09/06/2024 09:00 AM","Minnesota State University Moorhead","Northern Michigan University","Alex Nemzek Fieldhouse"
"09/07/2024 11:00 AM","Upper Iowa University","Northern Michigan University","Dorman Memorial Gym"
"09/13/2024 04:30 PM","University of Minnesota Duluth","Northern Michigan University","Romano Gymnasium"
"09/14/2024 10:00 AM","St. Cloud State University","Northern Michigan University","Halenbeck Hall"
"09/20/2024 07:00 PM","University of Wisconsin-Parkside","Northern Michigan University","De Simone Arena"
"09/21/2024 03:00 PM","Purdue University Northwest","Northern Michigan University","Fitness and Recreation Center"
"10/04/2024 06:30 PM","Northern Michigan University","Saginaw Valley State University","Vandament Arena"
"10/11/2024 06:30 PM","Northern Michigan University","Roosevelt University","Vandament Arena"
"10/26/2024 04:00 PM","Wayne State University (Michigan)","Northern Michigan University",Matthaei
"11/01/2024 04:00 PM","Northern Michigan University","Purdue University Northwest","Vandament Arena"
"11/02/2024 04:00 PM","Northern Michigan University","University of Wisconsin-Parkside","Vandament Arena"
"11/16/2024 TBA","Saginaw Valley State University","Northern Michigan University","Hamilton Gymnasium"
"09/05/2024 04:45 PM","Northwest Missouri State University","Northern State University","Lamkin Gym"
"09/06/2024 10:00 AM","South Dakota School of Mines & Technology","Northern State University","King Center"
"09/07/2024 10:00 AM","University of Alaska Anchorage","Northern State University","Alaska Airlines Center"
"09/13/2024 04:00 PM","Ohio Dominican University","Northern State University","Alumni Hall"
"09/13/2024 08:00 PM","University of Wisconsin-Parkside","Northern State University","De Simone Arena"
"09/14/2024 04:00 PM","Wayne State University (Michigan)","Northern State University",Matthaei
"09/14/2024 12:00 PM","Lake Erie College","Northern State University","Jerome T. Osborne Center"
"09/20/2024 07:00 PM","Northern State University","University of Sioux Falls","Wachs Arena"
"09/21/2024 04:00 PM","Northern State University","Wayne State College (Nebraska)","Wachs Arena"
"09/27/2024 07:00 PM","Southwest Minnesota State University","Northern State University","PE Gym"
"10/12/2024 06:00 PM","Winona State University","Northern State University","McCown Gymnasium"
"10/25/2024 07:00 PM","Northern State University","St. Cloud State University","Wachs Arena"
"11/08/2024 07:00 PM","University of Sioux Falls","Northern State University","Stewart Center"
"11/09/2024 05:00 PM","Wayne State College (Nebraska)","Northern State University","Rice Auditorium"
"11/16/2024 04:00 PM","Northern State University","Southwest Minnesota State University","Wachs Arena"
"08/30/2024 05:00 PM","Trine University","Northland College","Hershey Hall"
"08/31/2024 11:00 AM","The College of Wooster","Northland College","Timken Gymnasium"
"09/06/2024 04:00 PM","Carroll University (Wisconsin)","Northland College","Van Male Fieldhouse"
"09/06/2024 06:30 PM","Macalester College","Northland College","Leonard Center"
"09/07/2024 11:00 AM","Central College (Iowa)","Northland College","P.H. Kuyper Gymnasium"
"09/13/2024 06:00 PM","Bethel University (Minnesota)","Northland College","Robertson Center"
"09/13/2024 08:00 PM","Augsburg University","Northland College","Si Melby Hall"
"09/24/2024 08:00 PM","University of Wisconsin-Superior","Northland College","Mertz Mortorelli Gym"
"10/05/2024 12:00 PM","University of Northwestern-St. Paul","Northland College","Ericksen Center"
"10/19/2024 03:00 PM","Northland College","The College of St. Scholastica","Kendrigan Gymnasium"
"10/22/2024 08:00 PM","Northland College","University of Wisconsin-Superior","Kendrigan Gymnasium"
"10/26/2024 02:00 PM","Northland College","University of Northwestern-St. Paul","Kendrigan Gymnasium"
"09/05/2024 04:45 PM","Northern State University","Northwest Missouri State University","Wachs Arena"
"09/06/2024 12:15 PM","University of Alaska Anchorage","Northwest Missouri State University","Alaska Airlines Center"
"09/07/2024 12:15 PM","South Dakota School of Mines & Technology","Northwest Missouri State University","King Center"
"09/13/2024 05:30 PM","Wingate University","Northwest Missouri State University","Cuddy Arena"
"09/13/2024 10:00 AM","Florida Institute of Technology","Northwest Missouri State University","Clemente Center"
"09/14/2024 08:00 PM","University of West Florida","Northwest Missouri State University","UWF Field House"
"09/14/2024 11:30 AM","Spring Hill College","Northwest Missouri State University","Arthur R. Outlaw Recreation Center"
"09/20/2024 07:00 PM","Upper Iowa University","Northwest Missouri State University","Dorman Memorial Gym"
"09/21/2024 12:00 PM","Winona State University","Northwest Missouri State University","McCown Gymnasium"
"09/27/2024 07:00 PM","Northwest Missouri State University","Washburn University","Lamkin Gym"
"10/19/2024 07:00 PM","Pittsburg State University","Northwest Missouri State University","John Lance Arena"
"10/29/2024 07:00 PM","Washburn University","Northwest Missouri State University","Lee Arena"
"09/06/2024 12:00 PM","Ursuline College","Northwest Nazarene University","Sister Diana Stano Athletic Center"
"09/07/2024 12:00 PM","Colorado Christian University","Northwest Nazarene University","CCU Event Center"
"09/13/2024 09:00 PM","Northwest Nazarene University","Point Loma Nazarene University","Johnson Sports Center"
"09/14/2024 06:30 PM","Northwest Nazarene University","Westminster University (Utah)","Johnson Sports Center"
"09/19/2024 10:00 PM","Saint Martin's University","Northwest Nazarene University","Marcus Pavilion"
"09/21/2024 04:00 PM","Western Oregon University","Northwest Nazarene University","Physical Education Building"
"09/26/2024 09:00 PM","Northwest Nazarene University","Seattle Pacific University","Johnson Sports Center"
"10/17/2024 05:30 PM","Northwest Nazarene University","Western Washington University","Johnson Sports Center"
"10/19/2024 03:00 PM","Northwest Nazarene University","Simon Fraser University","Johnson Sports Center"
"10/26/2024 05:00 PM","Seattle Pacific University","Northwest Nazarene University","Royal Brougham Pavilion"
"11/14/2024 10:00 PM","Simon Fraser University","Northwest Nazarene University","West Gym"
"11/16/2024 10:00 PM","Western Washington University","Northwest Nazarene University","WECU Court at Carver Gym"
"11/21/2024 09:00 PM","Northwest Nazarene University","Western Oregon University","Johnson Sports Center"
"11/23/2024 03:00 PM","Northwest Nazarene University","Saint Martin's University","Johnson Sports Center"
"09/06/2024 04:00 PM","Adams State University","Northwestern Oklahoma State University","Plachy Hall"
"09/07/2024 04:00 PM","Western New Mexico University","Northwestern Oklahoma State University","Drag's Court"
"09/07/2024 TBA","Drury University","Northwestern Oklahoma State University","O'Reilly Family Event Center"
"09/13/2024 01:00 PM","University of Colorado, Colorado Springs","Northwestern Oklahoma State University","Gallogly Events Center"
"09/13/2024 05:00 PM","Truman State University","Northwestern Oklahoma State University",Pershing
"09/14/2024 03:00 PM","Emporia State University","Northwestern Oklahoma State University","W. L. White Auditorium"
"09/21/2024 02:00 PM","Northwestern Oklahoma State University","William Jewell College","Percefull Fieldhouse"
"09/24/2024 07:00 PM","Southern Nazarene University","Northwestern Oklahoma State University","Sawyer Center"
"09/26/2024 07:00 PM","Northwestern Oklahoma State University","Southeastern Oklahoma State University","Percefull Fieldhouse"
"10/01/2024 07:00 PM","Northwestern Oklahoma State University","Southwestern Oklahoma State University","Percefull Fieldhouse"
"10/03/2024 08:00 PM","Oklahoma Baptist University","Northwestern Oklahoma State University","Noble Complex"
"10/11/2024 05:00 PM","Northwestern Oklahoma State University","Southern Arkansas University","Percefull Fieldhouse"
"10/24/2024 07:00 PM","Northwestern Oklahoma State University","Ouachita Baptist University","Percefull Fieldhouse"
"11/04/2024 07:00 PM","Northwestern Oklahoma State University","Southern Nazarene University","Percefull Fieldhouse"
"11/07/2024 07:00 PM","Southeastern Oklahoma State University","Northwestern Oklahoma State University","Bloomer Sullivan Gymnasium"
"11/12/2024 07:00 PM","Southwestern Oklahoma State University","Northwestern Oklahoma State University","Pioneer Event Center"
"11/14/2024 07:00 PM","Northwestern Oklahoma State University","Oklahoma Baptist University","Percefull Fieldhouse"
"08/30/2024 02:30 PM","The University of Southern Mississippi","Northwestern State University","Southern Miss Wellness Center"
"08/30/2024 05:30 PM","Southern University, Baton Rouge","Northwestern State University","Seymour Gymnasium"
"08/31/2024 01:00 PM","Jacksonville University","Northwestern State University","Swisher Gymnasium"
"09/06/2024 05:00 PM","University of Louisiana at Lafayette","Northwestern State University","Earl K. Long Gym"
"09/13/2024 04:00 PM","Southern University, Baton Rouge","Northwestern State University","Seymour Gymnasium"
"09/24/2024 07:30 PM","Northwestern State University","Texas A&M University-Commerce","Prather Coliseum"
"10/10/2024 07:30 PM","The University of Texas Rio Grande Valley","Northwestern State University","UTRGV Fieldhouse"
"10/12/2024 02:00 PM","Texas A&M University-Corpus Christi","Northwestern State University","Dugan Wellness Center"
"10/17/2024 07:30 PM","Northwestern State University","The University of Texas Rio Grande Valley","Prather Coliseum"
"10/19/2024 01:00 PM","Northwestern State University","Texas A&M University-Corpus Christi","Prather Coliseum"
"10/26/2024 01:00 PM","Stephen F. Austin State University","Northwestern State University","Shelton Gym"
"11/05/2024 07:30 PM","Texas A&M University-Commerce","Northwestern State University","Field House"
"11/16/2024 02:00 PM","Northwestern State University","Southeastern Louisiana University","Prather Coliseum"
"08/31/2024 TBA","University of the Pacific","Northwestern University","Alex G. Spanos Center"
"09/12/2024 06:30 PM","Northwestern University","University of Notre Dame","Welsh-Ryan Arena"
"09/14/2024 TBA","University of Notre Dame","Northwestern University","Purcell Pavilion at the Joyce Center"
"09/28/2024 08:00 PM","Northwestern University","University of Wisconsin-Madison","Welsh-Ryan Arena"
"10/04/2024 08:00 PM","Northwestern University","Purdue University","Welsh-Ryan Arena"
"10/10/2024 08:00 PM","Northwestern University","The Ohio State University","Welsh-Ryan Arena"
"10/13/2024 02:00 PM","University of Wisconsin-Madison","Northwestern University","Wisconsin Field House"
"11/08/2024 08:00 PM","Northwestern University","Pennsylvania State University","Welsh-Ryan Arena"
"11/15/2024 TBA","University of Oregon","Northwestern University","Matthew Knight Arena"
"11/17/2024 TBA","University of Washington","Northwestern University","Alaska Airlines Arena"
"11/21/2024 08:00 PM","Northwestern University","University of Southern California","Welsh-Ryan Arena"
"11/23/2024 08:00 PM","Northwestern University","Rutgers, The State University of New Jersey, New Brunswick","Welsh-Ryan Arena"
"08/31/2024 02:00 PM","University of Northwestern-St. Paul","Washington University in St. Louis","Ericksen Center"
"09/07/2024 03:00 PM","University of Northwestern-St. Paul","University of Wisconsin-Whitewater","Ericksen Center"
"09/14/2024 12:00 PM","University of Northwestern-St. Paul","University of Wisconsin-Stevens Point","Ericksen Center"
"09/21/2024 04:00 PM","University of Northwestern-St. Paul","St. Catherine University","Ericksen Center"
"09/21/2024 12:00 PM","University of Northwestern-St. Paul","University of Wisconsin-Oshkosh","Ericksen Center"
"10/04/2024 08:00 PM","University of Northwestern-St. Paul","University of Wisconsin-Superior","Ericksen Center"
"10/09/2024 08:00 PM","University of Wisconsin-Eau Claire","University of Northwestern-St. Paul","McPhee Physical Education Center"
"10/18/2024 08:00 PM","College of Saint Benedict","University of Northwestern-St. Paul","Claire Lynch Hall"
"10/23/2024 08:00 PM","University of Wisconsin-River Falls","University of Northwestern-St. Paul","Don Page Arena"
"10/26/2024 06:00 PM","University of Wisconsin-Superior","University of Northwestern-St. Paul","Mertz Mortorelli Gym"
"09/06/2024 04:00 PM","Ohio Dominican University","Northwood University","Alumni Hall"
"09/06/2024 07:30 PM","Wayne State University (Michigan)","Northwood University",Matthaei
"09/07/2024 01:00 PM","Frostburg State University","Northwood University","Bobcat Arena"
"09/13/2024 07:30 PM","Bemidji State University","Northwood University","BSU Gymnasium"
"09/14/2024 01:00 PM","Saginaw Valley State University","Northwood University","Hamilton Gymnasium"
"09/14/2024 10:00 AM","Glenville State University","Northwood University","Waco Center"
"09/21/2024 06:00 PM","Ohio Dominican University","Northwood University","Alumni Hall"
"10/04/2024 07:00 PM","Northwood University","Thomas More University","Riepma Arena"
"10/11/2024 07:00 PM","Tiffin University","Northwood University","Gillmor Center"
"11/01/2024 07:00 PM","Northwood University","Ursuline College","Riepma Arena"
"11/09/2024 01:00 PM","Northwood University","Tiffin University","Riepma Arena"
"11/16/2024 01:00 PM","Walsh University","Northwood University","Alumni Arena"
"08/31/2024 01:00 PM","Vermont State University-Johnson","Norwich University","Carter Gymnasium"
"08/31/2024 03:00 PM","Vermont State University Lyndon","Norwich University","Stannard Gymnasium"
"09/01/2024 11:00 AM","Vermont State University Castleton","Norwich University","Glenbrook Gymnasium"
"09/07/2024 11:00 AM","Salem State University","Norwich University","Richard O'keefe Center"
"09/07/2024 TBA","University of New England","Norwich University","Harold Alfond Forum"
"09/10/2024 05:00 PM","Plymouth State University","Norwich University","Foley Gym"
"09/14/2024 11:00 AM","Norwich University","Regis College (Massachusetts)","Andrews Hall"
"09/17/2024 06:00 PM","Plattsburgh State University of New York","Norwich University","Memorial Hall Gymnasium"
"09/20/2024 06:00 PM","Norwich University","University of Saint Joseph (Connecticut)","Andrews Hall"
"09/25/2024 06:00 PM","Norwich University","Vermont State University Castleton","Andrews Hall"
"09/28/2024 11:00 AM","Norwich University","Simmons University","Andrews Hall"
"10/12/2024 01:00 PM","Roger Williams University","Norwich University","Paolino Recreation Center"
"10/19/2024 01:00 PM","Rivier University","Norwich University","Muldoon Gymnasium"
"10/26/2024 11:30 AM","Trinity College (Connecticut)","Norwich University","Oosting Gymnasium"
"11/09/2024 03:00 PM","Saint Joseph's College (Maine)","Norwich University","Harold Alfond Center"
"08/31/2024 04:00 PM","Villanova University","University of Notre Dame","Jake Nevin Fieldhouse"
"08/31/2024 10:00 PM","Santa Clara University","University of Notre Dame","Leavey Center"
"09/07/2024 06:00 PM","University of Michigan","University of Notre Dame","Cliff Keen Arena"
"09/27/2024 06:30 PM","University of Notre Dame","Stanford University","Purcell Pavilion at the Joyce Center"
"10/20/2024 01:00 PM","University of Notre Dame","Wake Forest University","Purcell Pavilion at the Joyce Center"
"10/20/2024 08:00 PM","Southern Methodist University","University of Notre Dame","Moody Coliseum"
"10/27/2024 01:00 PM","University of Pittsburgh","University of Notre Dame","Fitzgerald Field House"
"11/10/2024 01:00 PM","Syracuse University","University of Notre Dame","Women's Building"
"11/22/2024 06:00 PM","Virginia Polytechnic Institute and State University","University of Notre Dame","Cassell Coliseum"
"11/24/2024 01:00 PM","University of Virginia","University of Notre Dame","Memorial Gymnasium"
"11/27/2024 04:00 PM","University of Notre Dame","Virginia Polytechnic Institute and State University","Purcell Pavilion at the Joyce Center"
"08/31/2024 12:00 PM","Penn State Harrisburg","Notre Dame of Maryland University","Capital Union Building"
"09/07/2024 01:00 PM(1)","Notre Dame of Maryland University","Susquehanna University","Marion Burt Knott Sports Complex"
"09/07/2024 03:00 PM(2)","Notre Dame of Maryland University","Susquehanna University","Marion Burt Knott Sports Complex"
"09/14/2024 02:00 PM","State University of New York at Cobleskill","Notre Dame of Maryland University","Iorio Gymnasium"
"09/14/2024 12:00 PM","Mount Aloysius College","Notre Dame of Maryland University","Athletic Convocation & Wellness Center"
"09/25/2024 07:00 PM","Notre Dame of Maryland University","Washington College (Maryland)","Marion Burt Knott Sports Complex"
"09/28/2024 01:00 PM","Penn State Brandywine","Notre Dame of Maryland University","Brandywine Commons Gym"
"10/01/2024 07:00 PM","Penn State Brandywine","Notre Dame of Maryland University","Brandywine Commons Gym"
"10/05/2024 04:00 PM","Notre Dame of Maryland University","Penn State University, Abington","Marion Burt Knott Sports Complex"
"10/15/2024 07:00 PM","Notre Dame of Maryland University","St. Mary's College of Maryland","Marion Burt Knott Sports Complex"
"10/23/2024 07:00 PM","Wilson College","Notre Dame of Maryland University","Gannett Field House"
"10/29/2024 07:00 PM","Notre Dame of Maryland University","Penn State Berks College","Marion Burt Knott Sports Complex"
"11/02/2024 02:00 PM","University of Valley Forge","Notre Dame of Maryland University","University of Valley Forge Gymnasium"
"09/06/2024 02:00 PM","East Stroudsburg University of Pennsylvania","Nova Southeastern University","Koehler Fieldhouse"
"09/07/2024 04:00 PM","D'Youville University","Nova Southeastern University","College Center Gym"
"09/07/2024 12:00 PM","West Liberty University","Nova Southeastern University",ASRC
"09/13/2024 01:00 PM","University of Central Oklahoma","Nova Southeastern University","Hamilton Field House"
"09/13/2024 11:00 AM","Belmont Abbey College","Nova Southeastern University","Wheeler Center"
"09/20/2024 02:00 PM","Quincy University","Nova Southeastern University","Pepsi Arena"
"09/21/2024 02:00 PM","North Greenville University","Nova Southeastern University","Hayes Gymnasium"
"09/27/2024 07:00 PM","Rollins College","Nova Southeastern University","Warden Arena"
"10/04/2024 07:00 PM","Nova Southeastern University","Palm Beach Atlantic University","Rick Case Arena"
"10/18/2024 07:00 PM","Nova Southeastern University","Saint Leo University","Rick Case Arena"
"10/26/2024 04:00 PM","Nova Southeastern University","University of Tampa","Rick Case Arena"
"11/02/2024 04:00 PM","Palm Beach Atlantic University","Nova Southeastern University","Rubin Arena"
"11/16/2024 04:00 PM","Saint Leo University","Nova Southeastern University","Marion Bowman Activities Center"
"11/19/2024 07:00 PM","Nova Southeastern University","Rollins College","Rick Case Arena"
"11/22/2024 07:00 PM","University of Tampa","Nova Southeastern University","Bob Martinez Athletics Center"
"08/31/2024 02:00 PM","U.S. Military Academy","Oakland University","Gillis Field House"
"09/01/2024 11:00 AM","Hampton University","Oakland University","Holland Hall"
"09/06/2024 04:00 PM","Marshall University","Oakland University","Cam Henderson Center"
"09/06/2024 11:00 AM","George Washington University","Oakland University","Charles E. Smith Center"
"09/14/2024 03:00 PM","Oakland University","Saint Francis University ","Athletics Center O'Rena"
"09/20/2024 04:30 PM","Eastern Kentucky University","Oakland University","Baptist Health Arena"
"09/20/2024 10:30 AM","Liberty University","Oakland University","Liberty Arena"
"09/21/2024 01:00 PM","Ohio University","Oakland University","Convocation Center"
"09/27/2024 06:00 PM","Oakland University","University of Wisconsin-Milwaukee","Athletics Center O'Rena"
"09/28/2024 02:00 PM","Oakland University","University of Wisconsin-Milwaukee","Athletics Center O'Rena"
"10/04/2024 06:00 PM","Oakland University","Robert Morris University","Athletics Center O'Rena"
"10/05/2024 02:00 PM","Oakland University","Robert Morris University","Athletics Center O'Rena"
"10/11/2024 07:00 PM","Purdue University Fort Wayne","Oakland University","Gates Sports Center"
"10/12/2024 02:00 PM","Purdue University Fort Wayne","Oakland University","Gates Sports Center"
"10/18/2024 07:00 PM","University of Wisconsin-Green Bay","Oakland University","Kress Events Center"
"10/19/2024 03:00 PM","University of Wisconsin-Green Bay","Oakland University","Kress Events Center"
"11/01/2024 06:00 PM","Youngstown State University","Oakland University","Beeghly Center"
"11/02/2024 02:00 PM","Youngstown State University","Oakland University","Beeghly Center"
"11/15/2024 06:00 PM","Oakland University","Wright State University","Athletics Center O'Rena"
"11/16/2024 02:00 PM","Oakland University","Wright State University","Athletics Center O'Rena"
"08/30/2024 03:00 PM","Kalamazoo College","Oberlin College","Anderson Athletic Center"
"08/30/2024 07:00 PM","Bluffton University","Oberlin College","Sommer Center"
"08/31/2024 10:00 AM","Muskingum University","Oberlin College","Anne C. Steele Center"
"09/07/2024 03:00 PM","Oberlin College","Washington and Jefferson College","Philips Gymnasium"
"09/13/2024 04:30 PM","Geneva College","Oberlin College","Metheny Fieldhouse"
"09/13/2024 06:30 PM","University of Pittsburgh, Greensburg","Oberlin College","Chambers Hall"
"09/20/2024 07:00 PM","Oberlin College","Wilmington College (Ohio)","Philips Gymnasium"
"10/04/2024 07:00 PM","Oberlin College","Ohio Wesleyan University","Philips Gymnasium"
"10/13/2024 01:00 PM","Wittenberg University","Oberlin College","Pam Evans Smith Arena"
"10/17/2024 07:00 PM","Otterbein University","Oberlin College","The Rike Center"
"11/02/2024 01:00 PM","Oberlin College","The College of Wooster","Philips Gymnasium"
"11/09/2024 01:00 PM","Grove City College","Oberlin College","College Arena"
"08/30/2024 02:00 PM","Skidmore College","Occidental College","Williamson Sports Center"
"08/30/2024 06:00 PM","Union College (New York)","Occidental College","Viniar Athletic Center"
"08/31/2024 01:00 PM","Muhlenberg College","Occidental College","Memorial Hall"
"09/06/2024 12:00 PM","Saint Vincent College","Occidental College","Carey Center"
"09/07/2024 12:00 PM","Pacific University (Oregon)","Occidental College","Stoller Center"
"09/27/2024 10:00 PM","University of Redlands","Occidental College","Currier Gym"
"10/01/2024 10:00 PM","Pomona-Pitzer Colleges","Occidental College","Voelkel Gymnasium"
"10/08/2024 10:00 PM","Whittier College","Occidental College","Graham Athletic Center"
"10/22/2024 10:00 PM","Occidental College","Pomona-Pitzer Colleges","Rush Gymnasium"
"10/29/2024 10:00 PM","Occidental College","Whittier College","Rush Gymnasium"
"11/08/2024 10:00 PM","Occidental College","University of Redlands","Rush Gymnasium"
"08/30/2024 04:00 PM","Oglethorpe University","Piedmont University","Dorough Field House"
"08/31/2024 12:00 PM","Oglethorpe University","Wilmington College (Ohio)","Dorough Field House"
"09/06/2024 03:00 PM","Randolph-Macon College","Oglethorpe University","Crenshaw Gymnasium"
"09/07/2024 01:00 PM","Warren Wilson College","Oglethorpe University","Devries Athletic Center"
"09/13/2024 08:00 PM","Averett University","Oglethorpe University","E. Stuart James Grant Center"
"09/14/2024 01:00 PM","Transylvania University","Oglethorpe University","Clive Beck Center"
