date,match,results,box_score_url,div
09/06/2024,UT Tyler (Lone Star) vs DBU (Lone Star),"[2-3] (27-25, 16-25, 22-25, 25-18, 10-15)",https://stats.ncaa.org/contests/5668937/box_score,D-II
09/06/2024,New Haven (NE10) vs Hillsdale (G-MAC),"[0-3] (21-25, 24-26, 20-25)",https://stats.ncaa.org/contests/5668666/box_score,D-II
09/06/2024,McKendree (GLVC) vs Henderson St. (GAC),"[0-3] (17-25, 15-25, 21-25)",https://stats.ncaa.org/contests/5668759/box_score,D-II
09/06/2024,UC Merced (CCAA) vs Neb.-Kearney (Mid-America Intercollegiate),"[0-3] (12-25, 21-25, 15-25)",https://stats.ncaa.org/contests/5668528/box_score,D-II
09/06/2024,Davis & Elkins (MEC) vs Clarion (PSAC),"[0-3] (15-25, 11-25, 11-25)",https://stats.ncaa.org/contests/5668831/box_score,D-II
09/06/2024,Mount Olive (Conference Carolinas) vs Catawba (SAC),"[3-2] (25-16, 22-25, 24-26, 25-17, 15-12)",https://stats.ncaa.org/contests/5668523/box_score,D-II
09/06/2024,Truman St. (GLVC) vs Northern Mich. (GLIAC),"[2-3] (20-25, 22-25, 25-14, 27-25, 13-15)",https://stats.ncaa.org/contests/5668655/box_score,D-II
09/06/2024,Carson-Newman (SAC) vs Harding (GAC),"[3-2] (25-18, 13-25, 25-21, 12-25, 15-12)",https://stats.ncaa.org/contests/5668783/box_score,D-II
09/06/2024,Tusculum (SAC) vs Clark Atlanta (SIAC),"[3-1] (24-26, 25-14, 25-15, 25-8)",https://stats.ncaa.org/contests/5668676/box_score,D-II
09/06/2024,N.M. Highlands (RMAC) vs Emmanuel (GA) (Conference Carolinas),"[2-3] (25-22, 15-25, 20-25, 26-24, 9-15)",https://stats.ncaa.org/contests/5668724/box_score,D-II
09/06/2024,Western N.M. (Lone Star) vs Drury (GLVC),"[3-2] (24-26, 25-23, 23-25, 25-14, 15-11)",https://stats.ncaa.org/contests/5668802/box_score,D-II
09/06/2024,AUM (Gulf South) vs Barry (Sunshine State),"[0-3] (14-25, 14-25, 15-25)",https://stats.ncaa.org/contests/5668918/box_score,D-II
09/06/2024,King (TN) (Conference Carolinas) vs Bluefield St. (CIAA),"[3-1] (22-25, 25-17, 25-13, 25-13)",https://stats.ncaa.org/contests/5668533/box_score,D-II
09/06/2024,Wilmington (DE) (CACC) vs Millersville (PSAC),"[1-3] (25-22, 14-25, 13-25, 15-25)",https://stats.ncaa.org/contests/5668466/box_score,D-II
09/06/2024,Seton Hill (PSAC) vs Lake Erie (G-MAC),"[3-1] (24-26, 25-19, 25-20, 25-13)",https://stats.ncaa.org/contests/5668758/box_score,D-II
09/06/2024,Saint Leo (Sunshine State) vs Wayne St. (NE) (NSIC),"[0-3] (16-25, 9-25, 15-25)",https://stats.ncaa.org/contests/5668888/box_score,D-II
09/06/2024,Montevallo (Gulf South) vs Henderson St. (GAC),"[0-3] (15-25, 12-25, 22-25)",https://stats.ncaa.org/contests/5668499/box_score,D-II
09/06/2024,Mo.-St. Louis (GLVC) vs Union (TN) (Gulf South),"[3-0] (25-14, 25-17, 25-14)",https://stats.ncaa.org/contests/5668859/box_score,D-II
09/06/2024,Roberts Wesleyan (ECC) vs California (PA) (PSAC),"[3-1] (25-23, 17-25, 26-24, 25-14)",https://stats.ncaa.org/contests/5668572/box_score,D-II
09/06/2024,Newman (Mid-America Intercollegiate) vs St. Edward's (Lone Star),"[1-3] (19-25, 25-21, 13-25, 19-25)",https://stats.ncaa.org/contests/5668941/box_score,D-II
09/06/2024,Mo. Southern St. (Mid-America Intercollegiate) vs Minn. Duluth (NSIC),"[1-3] (25-21, 15-25, 12-25, 11-25)",https://stats.ncaa.org/contests/5668520/box_score,D-II
09/06/2024,USC Aiken (Peach Belt) vs Coker (SAC),"[3-0] (25-19, 25-18, 25-21)",https://stats.ncaa.org/contests/5668909/box_score,D-II
09/06/2024,UNC Pembroke (Conference Carolinas) vs Embry-Riddle (FL) (Sunshine State),"[0-3] (12-25, 20-25, 12-25)",https://stats.ncaa.org/contests/5668900/box_score,D-II
09/06/2024,Fayetteville St. (CIAA) vs LeMoyne-Owen (SIAC),"[3-0] (25-11, 25-15, 25-20)",https://stats.ncaa.org/contests/5668884/box_score,D-II
09/06/2024,Goldey-Beacom (CACC) vs Southern Conn. St. (NE10),"[3-1] (25-13, 17-25, 25-22, 25-23)",https://stats.ncaa.org/contests/5668863/box_score,D-II
09/06/2024,Alas. Fairbanks (Great Northwest) vs Colo. Christian (RMAC),"[3-0] (26-24, 25-20, 25-17)",https://stats.ncaa.org/contests/5668541/box_score,D-II
09/06/2024,Seattle Pacific (Great Northwest) vs Cal State LA (CCAA),"[2-3] (23-25, 25-18, 19-25, 27-25, 13-15)",https://stats.ncaa.org/contests/5668526/box_score,D-II
09/06/2024,Adelphi (NE10) vs Saint Leo (Sunshine State),"[2-3] (19-25, 25-17, 14-25, 25-17, 12-15)",https://stats.ncaa.org/contests/5668531/box_score,D-II
09/06/2024,Vanguard (PacWest) vs Chadron St. (RMAC),"[3-0] (25-19, 25-20, 25-13)",https://stats.ncaa.org/contests/5668527/box_score,D-II
09/06/2024,Michigan Tech (GLIAC) vs Regis (CO) (RMAC),"[3-0] (25-21, 26-24, 25-23)",https://stats.ncaa.org/contests/5668566/box_score,D-II
09/06/2024,Gannon (PSAC) vs Colorado Mesa (RMAC),"[0-3] (17-25, 23-25, 20-25)",https://stats.ncaa.org/contests/5668565/box_score,D-II
09/06/2024,East Stroudsburg (PSAC) vs Nova Southeastern (Sunshine State),"[0-3] (18-25, 18-25, 25-27)",https://stats.ncaa.org/contests/5668600/box_score,D-II
09/06/2024,Fort Lewis (RMAC) vs Emmanuel (GA) (Conference Carolinas),"[0-3] (24-26, 24-26, 21-25)",https://stats.ncaa.org/contests/5668991/box_score,D-II
09/06/2024,Harris-Stowe (nan) vs LeMoyne-Owen (SIAC),"[3-2] (22-25, 9-25, 25-18, 25-21, 15-7)",https://stats.ncaa.org/contests/5722147/box_score,D-II
09/06/2024,Indiana (PA) (PSAC) vs Daemen (ECC),"[3-0] (26-24, 25-23, 25-20)",https://stats.ncaa.org/contests/5668417/box_score,D-II
09/06/2024,Alas. Fairbanks (Great Northwest) vs CUI (PacWest),"[3-1] (23-25, 25-20, 25-23, 25-19)",https://stats.ncaa.org/contests/5668945/box_score,D-II
09/06/2024,Saginaw Valley (GLIAC) vs Cedarville (G-MAC),"[0-3] (16-25, 21-25, 30-32)",https://stats.ncaa.org/contests/5668934/box_score,D-II
09/06/2024,Elizabeth City St. (CIAA) vs Newberry (SAC),"[0-3] (27-29, 23-25, 20-25)",https://stats.ncaa.org/contests/5668607/box_score,D-II
09/06/2024,UT Tyler (Lone Star) vs East Central (GAC),"[0-3] (17-25, 22-25, 14-25)",https://stats.ncaa.org/contests/5668447/box_score,D-II
09/06/2024,Emporia St. (Mid-America Intercollegiate) vs William Jewell (GLVC),"[3-1] (25-22, 23-25, 25-18, 25-23)",https://stats.ncaa.org/contests/5668769/box_score,D-II
09/06/2024,Ill. Springfield (GLVC) vs Ark.-Monticello (GAC),"[3-0] (25-17, 25-18, 25-18)",https://stats.ncaa.org/contests/5668736/box_score,D-II
09/06/2024,Western Ore. (Great Northwest) vs Hawaii Pacific (PacWest),"[3-2] (24-26, 22-25, 25-13, 28-26, 15-8)",https://stats.ncaa.org/contests/5668567/box_score,D-II
09/06/2024,Florida Tech (Sunshine State) vs Lander (Peach Belt),"[3-1] (18-25, 25-16, 25-14, 25-21)",https://stats.ncaa.org/contests/5669012/box_score,D-II
09/06/2024,Pitt.-Johnstown (PSAC) vs West Chester (PSAC),"[3-0] (25-16, 25-15, 25-19)",https://stats.ncaa.org/contests/5668464/box_score,D-II
09/06/2024,Lubbock Christian (Lone Star) vs CSU Pueblo (RMAC),"[1-3] (23-25, 25-21, 17-25, 20-25)",https://stats.ncaa.org/contests/5668627/box_score,D-II
09/06/2024,Rollins (Sunshine State) vs Erskine (Conference Carolinas),"[3-2] (25-18, 22-25, 25-14, 25-27, 15-8)",https://stats.ncaa.org/contests/5668996/box_score,D-II
09/06/2024,UC Merced (CCAA) vs Menlo (PacWest),"[3-1] (20-25, 25-23, 25-22, 25-15)",https://stats.ncaa.org/contests/5668728/box_score,D-II
09/06/2024,Arkansas Tech (GAC) vs Southwest Baptist (GLVC),"[1-3] (25-15, 25-27, 22-25, 24-26)",https://stats.ncaa.org/contests/5668750/box_score,D-II
09/06/2024,Westminster (UT) (RMAC) vs Southern Nazarene (GAC),"[3-1] (24-26, 25-15, 25-13, 25-19)",https://stats.ncaa.org/contests/5668453/box_score,D-II
09/06/2024,Northwestern Okla. (GAC) vs Adams St. (RMAC),"[3-0] (25-20, 25-23, 25-13)",https://stats.ncaa.org/contests/5668617/box_score,D-II
09/06/2024,Okla. Christian (Lone Star) vs Pittsburg St. (Mid-America Intercollegiate),"[3-0] (25-20, 25-12, 25-20)",https://stats.ncaa.org/contests/5668915/box_score,D-II
09/06/2024,Ursuline (G-MAC) vs Colo. Christian (RMAC),"[0-3] (3-25, 17-25, 12-25)",https://stats.ncaa.org/contests/5668811/box_score,D-II
09/06/2024,Virginia Union (CIAA) vs Slippery Rock (PSAC),"[0-3] (22-25, 19-25, 17-25)",https://stats.ncaa.org/contests/5668650/box_score,D-II
09/06/2024,Minn.-Crookston (NSIC) vs Eastern N.M. (Lone Star),"[3-1] (25-13, 25-18, 18-25, 25-17)",https://stats.ncaa.org/contests/5668410/box_score,D-II
09/06/2024,Central St. (OH) (SIAC) vs Lock Haven (PSAC),"[0-3] (12-25, 21-25, 22-25)",https://stats.ncaa.org/contests/5668740/box_score,D-II
09/06/2024,Harding (GAC) vs Limestone (SAC),"[3-1] (21-25, 25-14, 25-10, 26-24)",https://stats.ncaa.org/contests/5668451/box_score,D-II
09/06/2024,Queens (NY) (ECC) vs Goldey-Beacom (CACC),"[3-1] (17-25, 25-23, 25-23, 25-17)",https://stats.ncaa.org/contests/5668681/box_score,D-II
09/06/2024,Minot St. (NSIC) vs Black Hills St. (RMAC),"[0-3] (16-25, 22-25, 22-25)",https://stats.ncaa.org/contests/5668738/box_score,D-II
09/06/2024,Mississippi Col. (Gulf South) vs Ouachita Baptist (GAC),"[3-2] (25-20, 25-21, 20-25, 14-25, 15-12)",https://stats.ncaa.org/contests/5668850/box_score,D-II
09/06/2024,Southern Wesleyan (Conference Carolinas) vs Georgia College (Peach Belt),"[2-3] (27-25, 25-21, 18-25, 24-26, 13-15)",https://stats.ncaa.org/contests/5668591/box_score,D-II
09/06/2024,Spring Hill (SIAC) vs Southwest Minn. St. (NSIC),"[0-3] (16-25, 25-27, 17-25)",https://stats.ncaa.org/contests/5668609/box_score,D-II
09/06/2024,Francis Marion (Conference Carolinas) vs Wingate (SAC),"[0-3] (15-25, 17-25, 21-25)",https://stats.ncaa.org/contests/5668757/box_score,D-II
09/06/2024,Upper Iowa (GLVC) vs MSU Moorhead (NSIC),"[3-1] (18-25, 26-24, 25-17, 25-18)",https://stats.ncaa.org/contests/5668606/box_score,D-II
09/06/2024,Simon Fraser (Great Northwest) vs Point Loma (PacWest),"[2-3] (25-21, 25-21, 23-25, 21-25, 8-15)",https://stats.ncaa.org/contests/5668586/box_score,D-II
09/06/2024,Westmont (PacWest) vs Cal St. Monterey Bay (CCAA),"[3-1] (16-25, 25-19, 25-23, 25-22)",https://stats.ncaa.org/contests/5668874/box_score,D-II
09/06/2024,Chaminade (PacWest) vs St. Cloud St. (NSIC),"[1-3] (18-25, 15-25, 25-11, 19-25)",https://stats.ncaa.org/contests/5668613/box_score,D-II
09/06/2024,Western Colo. (RMAC) vs Okla. Christian (Lone Star),"[2-3] (25-20, 20-25, 25-15, 18-25, 13-15)",https://stats.ncaa.org/contests/5668576/box_score,D-II
09/06/2024,Savannah St. (SIAC) vs Brewton-Parker (nan),"[0-3] (15-25, 19-25, 21-25)",https://stats.ncaa.org/contests/5730268/box_score,D-II
09/06/2024,West Va. Wesleyan (MEC) vs Belmont Abbey (Conference Carolinas),"[2-3] (25-23, 25-18, 27-29, 22-25, 14-16)",https://stats.ncaa.org/contests/5668624/box_score,D-II
09/06/2024,Carson-Newman (SAC) vs Mo.-St. Louis (GLVC),"[2-3] (17-25, 20-25, 25-20, 26-24, 14-16)",https://stats.ncaa.org/contests/5668518/box_score,D-II
09/06/2024,South Dakota Mines (RMAC) vs Northern St. (NSIC),"[0-3] (11-25, 9-25, 15-25)",https://stats.ncaa.org/contests/5668424/box_score,D-II
09/06/2024,Seattle Pacific (Great Northwest) vs Cal Poly Pomona (CCAA),"[1-3] (19-25, 20-25, 25-22, 23-25)",https://stats.ncaa.org/contests/5668792/box_score,D-II
09/06/2024,Lenoir-Rhyne (SAC) vs Bloomsburg (PSAC),"[3-0] (25-14, 25-21, 25-23)",https://stats.ncaa.org/contests/5668564/box_score,D-II
09/06/2024,Southern Ark. (GAC) vs Midwestern St. (Lone Star),"[1-3] (20-25, 25-22, 22-25, 22-25)",https://stats.ncaa.org/contests/5668550/box_score,D-II
09/06/2024,Winona St. (NSIC) vs Washburn (Mid-America Intercollegiate),"[0-3] (10-25, 12-25, 16-25)",https://stats.ncaa.org/contests/5668452/box_score,D-II
09/06/2024,Jessup (PacWest) vs Dominican (CA) (PacWest),"[2-3] (15-25, 21-25, 25-20, 27-25, 12-15)",https://stats.ncaa.org/contests/5668742/box_score,D-II
09/06/2024,Lenoir-Rhyne (SAC) vs Fairmont St. (MEC),"[3-1] (19-25, 25-22, 25-22, 25-22)",https://stats.ncaa.org/contests/5668770/box_score,D-II
09/06/2024,Southeastern Okla. (GAC) vs Mississippi Col. (Gulf South),"[1-3] (14-25, 25-23, 17-25, 20-25)",https://stats.ncaa.org/contests/5668439/box_score,D-II
09/06/2024,Texas-Dallas (Lone Star) vs Concordia (TX) (SCAC),"[3-0] (26-24, 25-22, 26-24)",https://stats.ncaa.org/contests/5668882/box_score,D-II
09/06/2024,Winona St. (NSIC) vs Rockhurst (GLVC),"[3-2] (20-25, 25-19, 21-25, 25-22, 15-10)",https://stats.ncaa.org/contests/5668590/box_score,D-II
09/06/2024,Black Hills St. (RMAC) vs Mont. St. Billings (Great Northwest),"[1-3] (24-26, 23-25, 26-24, 15-25)",https://stats.ncaa.org/contests/5668845/box_score,D-II
09/06/2024,Edinboro (PSAC) vs Glenville St. (MEC),"[3-1] (25-17, 14-25, 25-17, 25-11)",https://stats.ncaa.org/contests/5668578/box_score,D-II
09/06/2024,West Ala. (Gulf South) vs Lees-McRae (Conference Carolinas),"[0-3] (15-25, 14-25, 14-25)",https://stats.ncaa.org/contests/5668581/box_score,D-II
09/06/2024,Northern St. (NSIC) vs Augustana (SD) (NSIC),"[3-2] (21-25, 25-23, 25-22, 16-25, 16-14)",https://stats.ncaa.org/contests/5668583/box_score,D-II
09/06/2024,Southwestern Okla. (GAC) vs Davenport (GLIAC),"[3-0] (25-20, 26-24, 25-19)",https://stats.ncaa.org/contests/5668497/box_score,D-II
09/06/2024,MSU Denver (RMAC) vs Sonoma St. (CCAA),"[3-0] (25-20, 25-20, 25-21)",https://stats.ncaa.org/contests/5668584/box_score,D-II
09/06/2024,Converse (Conference Carolinas) vs Valdosta St. (Gulf South),"[3-1] (25-23, 25-23, 17-25, 25-21)",https://stats.ncaa.org/contests/5668412/box_score,D-II
09/06/2024,Flagler (Peach Belt) vs Georgian Court (CACC),"[3-0] (25-17, 25-16, 25-18)",https://stats.ncaa.org/contests/5668646/box_score,D-II
09/06/2024,Edward Waters (SIAC) vs Virginia St. (CIAA),"[0-3] (18-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5668679/box_score,D-II
09/06/2024,Davenport (GLIAC) vs Trevecca Nazarene (Gulf South),"[3-2] (20-25, 25-20, 25-23, 25-27, 15-11)",https://stats.ncaa.org/contests/5668972/box_score,D-II
09/06/2024,Lewis (GLVC) vs Palm Beach Atl. (Sunshine State),"[3-0] (25-20, 25-17, 25-15)",https://stats.ncaa.org/contests/5668653/box_score,D-II
09/06/2024,Menlo (PacWest) vs Cal St. Monterey Bay (CCAA),"[3-1] (25-18, 22-25, 25-14, 25-23)",https://stats.ncaa.org/contests/5668511/box_score,D-II
09/06/2024,Emporia St. (Mid-America Intercollegiate) vs Sioux Falls (NSIC),"[3-1] (25-21, 25-20, 24-26, 25-15)",https://stats.ncaa.org/contests/5668570/box_score,D-II
09/06/2024,Lock Haven (PSAC) vs Cedarville (G-MAC),"[0-3] (14-25, 14-25, 14-25)",https://stats.ncaa.org/contests/5668505/box_score,D-II
09/06/2024,Erskine (Conference Carolinas) vs Converse (Conference Carolinas),"[0-3] (15-25, 16-25, 13-25)",https://stats.ncaa.org/contests/5668616/box_score,D-II
09/06/2024,Emory & Henry (SAC) vs Wayne St. (NE) (NSIC),"[0-3] (13-25, 10-25, 19-25)",https://stats.ncaa.org/contests/5668411/box_score,D-II
09/06/2024,Fayetteville St. (CIAA) vs Christian Brothers (Gulf South),"[3-0] (25-23, 25-20, 25-21)",https://stats.ncaa.org/contests/5668450/box_score,D-II
09/06/2024,Regis (CO) (RMAC) vs Concord (MEC),"[3-0] (25-18, 25-14, 25-13)",https://stats.ncaa.org/contests/5668701/box_score,D-II
09/06/2024,Lewis (GLVC) vs American Int'l (NE10),"[3-1] (19-25, 25-17, 25-17, 26-24)",https://stats.ncaa.org/contests/5668454/box_score,D-II
09/06/2024,Quincy (GLVC) vs Anderson (SC) (SAC),"[3-2] (25-21, 25-21, 25-27, 24-26, 15-10)",https://stats.ncaa.org/contests/5668421/box_score,D-II
09/06/2024,Minn. Duluth (NSIC) vs Tex. A&M-Kingsville (Lone Star),"[3-2] (25-13, 22-25, 26-28, 25-17, 15-13)",https://stats.ncaa.org/contests/5668873/box_score,D-II
09/06/2024,Bowie St. (CIAA) vs Shepherd (PSAC),"[0-3] (13-25, 23-25, 22-25)",https://stats.ncaa.org/contests/5668472/box_score,D-II
09/06/2024,Chaminade (PacWest) vs Cal State LA (CCAA),"[3-0] (25-22, 25-16, 25-19)",https://stats.ncaa.org/contests/5668793/box_score,D-II
09/06/2024,Southern Nazarene (GAC) vs Mo. Southern St. (Mid-America Intercollegiate),"[3-2] (22-25, 30-28, 16-25, 28-26, 15-10)",https://stats.ncaa.org/contests/5668707/box_score,D-II
09/06/2024,Bemidji St. (NSIC) vs Saint Martin's (Great Northwest),"[3-1] (25-19, 25-19, 15-25, 25-23)",https://stats.ncaa.org/contests/5668568/box_score,D-II
09/06/2024,Tiffin (G-MAC) vs Maryville (MO) (GLVC),"[3-1] (25-17, 25-17, 25-27, 25-23)",https://stats.ncaa.org/contests/5668517/box_score,D-II
09/06/2024,Newberry (SAC) vs Chowan (Conference Carolinas),"[3-0] (25-11, 25-14, 25-22)",https://stats.ncaa.org/contests/5668871/box_score,D-II
09/06/2024,Ky. Wesleyan (G-MAC) vs Maryville (MO) (GLVC),"[0-3] (14-25, 14-25, 17-25)",https://stats.ncaa.org/contests/5668409/box_score,D-II
09/06/2024,East Stroudsburg (PSAC) vs West Liberty (MEC),"[3-1] (25-14, 19-25, 25-19, 25-23)",https://stats.ncaa.org/contests/5668441/box_score,D-II
09/06/2024,Westmont (PacWest) vs Neb.-Kearney (Mid-America Intercollegiate),"[0-3] (19-25, 14-25, 18-25)",https://stats.ncaa.org/contests/5668727/box_score,D-II
09/06/2024,Minn.-Crookston (NSIC) vs CSU Pueblo (RMAC),"[0-3] (18-25, 15-25, 15-25)",https://stats.ncaa.org/contests/5668998/box_score,D-II
09/06/2024,Wingate (SAC) vs Belmont Abbey (Conference Carolinas),"[3-0] (25-7, 25-11, 25-17)",https://stats.ncaa.org/contests/5668535/box_score,D-II
09/06/2024,Young Harris (Conference Carolinas) vs Lee (Gulf South),"[0-3] (16-25, 19-25, 10-25)",https://stats.ncaa.org/contests/5668747/box_score,D-II
09/06/2024,Point Park (MEC) vs Walsh (G-MAC),"[0-3] (13-25, 13-25, 20-25)",https://stats.ncaa.org/contests/5668626/box_score,D-II
09/06/2024,Arkansas Tech (GAC) vs Pittsburg St. (Mid-America Intercollegiate),"[0-3] (6-25, 19-25, 23-25)",https://stats.ncaa.org/contests/5668489/box_score,D-II
09/06/2024,Academy of Art (PacWest) vs Fresno Pacific (PacWest),"[0-3] (23-25, 22-25, 11-25)",https://stats.ncaa.org/contests/5668965/box_score,D-II
09/06/2024,California (PA) (PSAC) vs Millersville (PSAC),"[2-3] (23-25, 25-20, 25-21, 10-25, 10-15)",https://stats.ncaa.org/contests/5668766/box_score,D-II
09/06/2024,Westminster (UT) (RMAC) vs Tex. A&M-Kingsville (Lone Star),"[0-3] (25-27, 13-25, 25-27)",https://stats.ncaa.org/contests/5668598/box_score,D-II
09/06/2024,Felician (CACC) vs Kutztown (PSAC),"[3-1] (19-25, 27-25, 25-18, 25-22)",https://stats.ncaa.org/contests/5668362/box_score,D-II
09/06/2024,McKendree (GLVC) vs St. Mary's (TX) (Lone Star),"[2-3] (25-23, 17-25, 16-25, 25-21, 10-15)",https://stats.ncaa.org/contests/5668440/box_score,D-II
09/06/2024,Mars Hill (SAC) vs Shepherd (PSAC),"[1-3] (17-25, 19-25, 25-20, 22-25)",https://stats.ncaa.org/contests/5668637/box_score,D-II
09/06/2024,D'Youville (ECC) vs Ashland (G-MAC),"[0-3] (12-25, 17-25, 18-25)",https://stats.ncaa.org/contests/5668502/box_score,D-II
09/06/2024,Ky. Wesleyan (G-MAC) vs Daemen (ECC),"[0-3] (19-25, 25-27, 13-25)",https://stats.ncaa.org/contests/5668604/box_score,D-II
09/06/2024,West Va. Wesleyan (MEC) vs Coker (SAC),"[3-2] (25-19, 21-25, 25-17, 23-25, 15-11)",https://stats.ncaa.org/contests/5668428/box_score,D-II
09/06/2024,Cameron (Lone Star) vs UC-Colo. Springs (RMAC),"[0-3] (16-25, 13-25, 14-25)",https://stats.ncaa.org/contests/5668486/box_score,D-II
09/06/2024,Christian Brothers (Gulf South) vs Lane (SIAC),"[3-2] (25-21, 15-25, 21-25, 25-18, 15-8)",https://stats.ncaa.org/contests/5668670/box_score,D-II
09/06/2024,Northwest Nazarene (Great Northwest) vs CUI (PacWest),"[1-3] (21-25, 26-24, 17-25, 15-25)",https://stats.ncaa.org/contests/5668593/box_score,D-II
09/06/2024,Fort Valley St. (SIAC) vs Barton (Conference Carolinas),[0-0] (),https://stats.ncaa.org/contests/5668457/box_score,D-II
09/06/2024,Bridgeport (CACC) vs Southern Conn. St. (NE10),"[3-0] (25-19, 25-11, 25-19)",https://stats.ncaa.org/contests/5668588/box_score,D-II
09/06/2024,Concordia-St. Paul (NSIC) vs Missouri Western (Mid-America Intercollegiate),"[3-2] (21-25, 25-20, 26-28, 25-20, 15-9)",https://stats.ncaa.org/contests/5668603/box_score,D-II
09/06/2024,Simon Fraser (Great Northwest) vs Chadron St. (RMAC),"[3-0] (25-15, 26-24, 25-16)",https://stats.ncaa.org/contests/5669009/box_score,D-II
09/07/2024,San Fran. St. (CCAA) vs Western Wash. (Great Northwest),"[3-0] (25-15, 25-18, 25-21)",https://stats.ncaa.org/contests/5669701/box_score,D-II
09/07/2024,Clark Atlanta (SIAC) vs Lander (Peach Belt),"[0-3] (10-25, 16-25, 11-25)",https://stats.ncaa.org/contests/5669665/box_score,D-II
09/07/2024,Cal Poly Pomona (CCAA) vs Biola (PacWest),"[3-0] (25-15, 25-23, 25-14)",https://stats.ncaa.org/contests/5669661/box_score,D-II
09/07/2024,Chaminade (PacWest) vs CSUSB (CCAA),"[3-0] (25-18, 25-16, 25-23)",https://stats.ncaa.org/contests/5669651/box_score,D-II
09/07/2024,Hillsdale (G-MAC) vs Tampa (Sunshine State),"[1-3] (25-23, 17-25, 22-25, 23-25)",https://stats.ncaa.org/contests/5669721/box_score,D-II
09/07/2024,Limestone (SAC) vs Mo.-St. Louis (GLVC),"[0-3] (18-25, 15-25, 13-25)",https://stats.ncaa.org/contests/5669113/box_score,D-II
09/07/2024,Glenville St. (MEC) vs Shepherd (PSAC),"[0-3] (8-25, 9-25, 16-25)",https://stats.ncaa.org/contests/5669361/box_score,D-II
09/07/2024,Northwest Nazarene (Great Northwest) vs Colo. Christian (RMAC),"[1-3] (16-25, 20-25, 25-19, 21-25)",https://stats.ncaa.org/contests/5669112/box_score,D-II
09/07/2024,Simon Fraser (Great Northwest) vs Vanguard (PacWest),"[3-0] (25-13, 25-18, 25-20)",https://stats.ncaa.org/contests/5669423/box_score,D-II
09/07/2024,Cal St. Dom. Hills (CCAA) vs CUI (PacWest),"[2-3] (25-18, 25-19, 19-25, 22-25, 9-15)",https://stats.ncaa.org/contests/5669710/box_score,D-II
09/07/2024,Charleston (WV) (MEC) vs Millersville (PSAC),"[0-3] (21-25, 21-25, 18-25)",https://stats.ncaa.org/contests/5669643/box_score,D-II
09/07/2024,Mary (NSIC) vs Cameron (Lone Star),"[3-1] (25-15, 21-25, 25-16, 25-21)",https://stats.ncaa.org/contests/5669100/box_score,D-II
09/07/2024,Thomas More (G-MAC) vs Seton Hill (PSAC),"[0-3] (22-25, 18-25, 12-25)",https://stats.ncaa.org/contests/5669229/box_score,D-II
