,date,match,results,box_score_url
1264,09/13/2024,Alabama St. (SWAC) vs Georgia Tech (ACC),"[0-3] (10-25, 17-25, 15-25)",https://stats.ncaa.org/contests/5670638/box_score
1265,09/13/2024,Boston College (ACC) vs Georgia (SEC),"[1-3] (9-25, 21-25, 26-24, 20-25)",https://stats.ncaa.org/contests/5670639/box_score
1266,09/13/2024,Pacific (WCC) vs Butler (Big East),"[3-0] (26-24, 25-16, 25-18)",https://stats.ncaa.org/contests/5670642/box_score
1267,09/13/2024,South Alabama (Sun Belt) vs Alabama St. (SWAC),"[3-0] (25-13, 25-23, 25-16)",https://stats.ncaa.org/contests/5670660/box_score
1268,09/13/2024,Lehigh (Patriot) vs Maryland (Big Ten),"[0-3] (22-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5685071/box_score
1269,09/13/2024,Ohio (MAC) vs Southern California (Big Ten),"[1-3] (25-23, 17-25, 24-26, 27-29)",https://stats.ncaa.org/contests/5695428/box_score
1270,09/13/2024,Duke (ACC) vs Penn St. (Big Ten),"[0-3] (9-25, 15-25, 15-25)",https://stats.ncaa.org/contests/5697053/box_score
1271,09/13/2024,Washington St. (Pac-12) vs Washington (Big Ten),"[1-3] (15-25, 25-21, 16-25, 13-25)",https://stats.ncaa.org/contests/5697065/box_score
1272,09/13/2024,Eastern Ill. (OVC) vs Bradley (MVC),"[2-3] (22-25, 17-25, 25-15, 25-22, 9-15)",https://stats.ncaa.org/contests/5722250/box_score
1273,09/13/2024,UIW (Southland) vs Florida A&M (SWAC),"[1-3] (25-17, 22-25, 16-25, 18-25)",https://stats.ncaa.org/contests/5722363/box_score
1274,09/13/2024,UIW (Southland) vs McNeese (Southland),"[3-2] (15-25, 25-18, 15-25, 25-22, 15-12)",https://stats.ncaa.org/contests/5725860/box_score
1275,09/14/2024,Ball St. (MAC) vs Indiana (Big Ten),"[2-3] (18-25, 22-25, 25-20, 27-25, 13-15)",https://stats.ncaa.org/contests/5361303/box_score
1276,09/14/2024,Northwestern (Big Ten) vs Notre Dame (ACC),"[0-3] (21-25, 19-25, 16-25)",https://stats.ncaa.org/contests/5361882/box_score
1277,09/14/2024,Illinois (Big Ten) vs Western Ky. (CUSA),"[3-1] (27-25, 19-25, 25-13, 25-19)",https://stats.ncaa.org/contests/5362115/box_score
1278,09/14/2024,Wichita St. (AAC) vs Nebraska (Big Ten),"[0-3] (13-25, 12-25, 12-25)",https://stats.ncaa.org/contests/5362368/box_score
1279,09/14/2024,Buffalo (MAC) vs Ohio St. (Big Ten),"[2-3] (25-16, 19-25, 25-21, 21-25, 11-15)",https://stats.ncaa.org/contests/5362659/box_score
1280,09/14/2024,Iowa (Big Ten) vs Illinois St. (MVC),"[3-1] (25-19, 25-8, 22-25, 25-14)",https://stats.ncaa.org/contests/5365045/box_score
1281,09/14/2024,Purdue (Big Ten) vs Kentucky (SEC),"[3-1] (21-25, 25-13, 25-23, 25-16)",https://stats.ncaa.org/contests/5375016/box_score
1282,09/14/2024,Oregon (Big Ten) vs San Diego (WCC),"[3-0] (25-23, 25-19, 25-23)",https://stats.ncaa.org/contests/5397333/box_score
1283,09/14/2024,South Dakota St. (Summit League) vs Bradley (MVC),"[3-1] (25-15, 25-14, 23-25, 25-21)",https://stats.ncaa.org/contests/5670183/box_score
1284,09/14/2024,Texas Southern (SWAC) vs New Mexico St. (CUSA),"[0-3] (10-25, 19-25, 22-25)",https://stats.ncaa.org/contests/5670221/box_score
1285,09/14/2024,Sacred Heart (MAAC) vs Hofstra (CAA),"[0-3] (15-25, 8-25, 23-25)",https://stats.ncaa.org/contests/5670315/box_score
1286,09/14/2024,Florida A&M (SWAC) vs McNeese (Southland),"[0-3] (23-25, 23-25, 18-25)",https://stats.ncaa.org/contests/5670526/box_score
1287,09/14/2024,Washington St. (Pac-12) vs UC Davis (Big West),"[3-2] (25-16, 14-25, 23-25, 25-14, 15-13)",https://stats.ncaa.org/contests/5670665/box_score
1288,09/14/2024,Northern Ky. (Horizon) vs Eastern Wash. (Big Sky),"[1-3] (18-25, 19-25, 25-20, 23-25)",https://stats.ncaa.org/contests/5670686/box_score
1289,09/14/2024,Idaho (Big Sky) vs NJIT (America East),"[0-3] (23-25, 13-25, 20-25)",https://stats.ncaa.org/contests/5670687/box_score
1290,09/14/2024,Oral Roberts (Summit League) vs Cal St. Fullerton (Big West),"[0-3] (20-25, 23-25, 23-25)",https://stats.ncaa.org/contests/5670691/box_score
1291,09/14/2024,South Carolina St. (MEAC) vs Tennessee St. (OVC),"[1-3] (25-22, 15-25, 14-25, 21-25)",https://stats.ncaa.org/contests/5670694/box_score
1292,09/14/2024,Stonehill (NEC) vs Saint Peter's (MAAC),"[3-0] (25-22, 25-22, 25-22)",https://stats.ncaa.org/contests/5670702/box_score
1293,09/14/2024,West Ga. (ASUN) vs Nicholls (Southland),"[3-1] (25-21, 31-33, 25-12, 25-21)",https://stats.ncaa.org/contests/5670708/box_score
1294,09/14/2024,Western Ill. (OVC) vs Belmont (MVC),"[3-0] (25-19, 25-20, 25-19)",https://stats.ncaa.org/contests/5670737/box_score
1295,09/14/2024,Creighton (Big East) vs Rice (AAC),"[3-0] (25-16, 25-21, 25-12)",https://stats.ncaa.org/contests/5670745/box_score
1296,09/14/2024,FGCU (ASUN) vs Little Rock (OVC),"[3-0] (25-20, 25-15, 25-22)",https://stats.ncaa.org/contests/5670751/box_score
1297,09/14/2024,UNC Asheville (Big South) vs Iona (MAAC),"[3-2] (21-25, 25-16, 28-30, 25-15, 15-9)",https://stats.ncaa.org/contests/5670752/box_score
1298,09/14/2024,UT Arlington (WAC) vs Weber St. (Big Sky),"[3-2] (22-25, 25-20, 25-21, 20-25, 15-13)",https://stats.ncaa.org/contests/5670755/box_score
1299,09/14/2024,Charleston So. (Big South) vs N.C. A&T (CAA),"[0-3] (15-25, 20-25, 19-25)",https://stats.ncaa.org/contests/5670756/box_score
1300,09/14/2024,Hofstra (CAA) vs Bryant (America East),"[0-3] (19-25, 20-25, 22-25)",https://stats.ncaa.org/contests/5670759/box_score
1301,09/14/2024,Jacksonville (ASUN) vs Georgia (SEC),"[0-3] (14-25, 18-25, 16-25)",https://stats.ncaa.org/contests/5670760/box_score
1302,09/14/2024,Gonzaga (WCC) vs CSU Bakersfield (Big West),"[1-3] (22-25, 27-29, 25-21, 21-25)",https://stats.ncaa.org/contests/5670763/box_score
1303,09/14/2024,Western Caro. (SoCon) vs American (Patriot),"[3-2] (19-25, 25-19, 24-26, 25-22, 15-7)",https://stats.ncaa.org/contests/5670764/box_score
1304,09/14/2024,William & Mary (CAA) vs Davidson (Atlantic 10),"[1-3] (14-25, 22-25, 25-19, 22-25)",https://stats.ncaa.org/contests/5670765/box_score
1305,09/14/2024,Northwestern St. (Southland) vs Louisiana Tech (CUSA),"[1-3] (13-25, 18-25, 25-13, 21-25)",https://stats.ncaa.org/contests/5670774/box_score
1306,09/14/2024,Stonehill (NEC) vs Providence (Big East),"[1-3] (11-25, 24-26, 25-21, 19-25)",https://stats.ncaa.org/contests/5670776/box_score
1307,09/14/2024,Robert Morris (Horizon) vs Col. of Charleston (CAA),"[0-3] (15-25, 16-25, 14-25)",https://stats.ncaa.org/contests/5670788/box_score
1308,09/14/2024,Tarleton St. (WAC) vs Northern Ariz. (Big Sky),"[0-3] (17-25, 25-27, 25-27)",https://stats.ncaa.org/contests/5670797/box_score
1309,09/14/2024,Le Moyne (NEC) vs Penn (Ivy League),"[0-3] (14-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5670800/box_score
1310,09/14/2024,Stetson (ASUN) vs FIU (CUSA),"[0-3] (27-29, 19-25, 23-25)",https://stats.ncaa.org/contests/5670819/box_score
1311,09/14/2024,San Francisco (WCC) vs A&M-Corpus Christi (Southland),"[3-0] (25-23, 25-11, 25-11)",https://stats.ncaa.org/contests/5670820/box_score
1312,09/14/2024,Chattanooga (SoCon) vs Murray St. (MVC),"[0-3] (11-25, 23-25, 16-25)",https://stats.ncaa.org/contests/5670821/box_score
1313,09/14/2024,Long Beach St. (Big West) vs Arizona St. (Big 12),"[0-3] (12-25, 22-25, 22-25)",https://stats.ncaa.org/contests/5670830/box_score
1314,09/14/2024,Elon (CAA) vs Southern Miss. (Sun Belt),"[3-2] (26-24, 25-20, 23-25, 24-26, 15-13)",https://stats.ncaa.org/contests/5670831/box_score
1315,09/14/2024,LIU (NEC) vs Auburn (SEC),"[0-3] (15-25, 14-25, 30-32)",https://stats.ncaa.org/contests/5670833/box_score
1316,09/14/2024,Eastern Mich. (MAC) vs Duquesne (Atlantic 10),"[2-3] (25-16, 21-25, 25-21, 21-25, 13-15)",https://stats.ncaa.org/contests/5670834/box_score
1317,09/14/2024,Southern Ill. (MVC) vs Austin Peay (ASUN),"[3-0] (25-22, 25-23, 25-20)",https://stats.ncaa.org/contests/5670841/box_score
1318,09/14/2024,Central Ark. (ASUN) vs Alabama (SEC),"[0-3] (22-25, 21-25, 30-32)",https://stats.ncaa.org/contests/5670843/box_score
1319,09/14/2024,Loyola Maryland (Patriot) vs Seton Hall (Big East),"[1-3] (25-18, 20-25, 20-25, 23-25)",https://stats.ncaa.org/contests/5670847/box_score
1320,09/14/2024,Cornell (Ivy League) vs Miami (OH) (MAC),"[3-0] (25-22, 25-21, 25-15)",https://stats.ncaa.org/contests/5670848/box_score
1321,09/14/2024,Old Dominion (Sun Belt) vs Navy (Patriot),"[3-0] (25-19, 25-22, 26-24)",https://stats.ncaa.org/contests/5670858/box_score
1322,09/14/2024,Northeastern (CAA) vs Loyola Chicago (Atlantic 10),"[0-3] (20-25, 19-25, 16-25)",https://stats.ncaa.org/contests/5670863/box_score
1323,09/14/2024,Marshall (Sun Belt) vs Toledo (MAC),"[0-3] (19-25, 23-25, 21-25)",https://stats.ncaa.org/contests/5670864/box_score
1324,09/14/2024,Alcorn (SWAC) vs New Orleans (Southland),"[2-3] (25-21, 21-25, 16-25, 25-15, 8-15)",https://stats.ncaa.org/contests/5670869/box_score
1325,09/14/2024,Lehigh (Patriot) vs Coppin St. (MEAC),"[3-0] (28-26, 25-11, 25-23)",https://stats.ncaa.org/contests/5670894/box_score
1326,09/14/2024,Norfolk St. (MEAC) vs Cleveland St. (Horizon),"[1-3] (15-25, 20-25, 25-22, 21-25)",https://stats.ncaa.org/contests/5670895/box_score
1327,09/14/2024,Southern Ind. (OVC) vs Ball St. (MAC),"[0-3] (23-25, 17-25, 17-25)",https://stats.ncaa.org/contests/5670896/box_score
1328,09/14/2024,UAB (AAC) vs Arkansas St. (Sun Belt),"[0-3] (12-25, 12-25, 21-25)",https://stats.ncaa.org/contests/5670904/box_score
1329,09/14/2024,Western Mich. (MAC) vs High Point (Big South),"[1-3] (31-29, 23-25, 20-25, 17-25)",https://stats.ncaa.org/contests/5670906/box_score
1330,09/14/2024,Indiana St. (MVC) vs Lamar University (Southland),"[3-0] (25-20, 25-22, 25-21)",https://stats.ncaa.org/contests/5670912/box_score
1331,09/14/2024,Mississippi St. (SEC) vs ULM (Sun Belt),"[3-0] (25-11, 25-18, 25-15)",https://stats.ncaa.org/contests/5670913/box_score
1332,09/14/2024,Youngstown St. (Horizon) vs Bucknell (Patriot),"[0-3] (17-25, 19-25, 16-25)",https://stats.ncaa.org/contests/5670914/box_score
1333,09/14/2024,Sacramento St. (Big Sky) vs Akron (MAC),"[3-2] (19-25, 25-18, 25-18, 23-25, 15-10)",https://stats.ncaa.org/contests/5670918/box_score
1334,09/14/2024,Stony Brook (CAA) vs NIU (MAC),"[1-3] (21-25, 25-22, 14-25, 20-25)",https://stats.ncaa.org/contests/5670921/box_score
1335,09/14/2024,Rider (MAAC) vs IU Indy (Horizon),"[1-3] (26-24, 12-25, 13-25, 22-25)",https://stats.ncaa.org/contests/5670922/box_score
1336,09/14/2024,Utah Valley (WAC) vs Boston College (ACC),"[3-0] (25-14, 25-22, 25-21)",https://stats.ncaa.org/contests/5670933/box_score
1337,09/14/2024,St. John's (NY) (Big East) vs Duke (ACC),"[3-1] (25-21, 25-20, 19-25, 25-23)",https://stats.ncaa.org/contests/5670941/box_score
1338,09/14/2024,UAlbany (America East) vs Delaware St. (MEAC),"[1-3] (23-25, 25-16, 23-25, 15-25)",https://stats.ncaa.org/contests/5670942/box_score
1339,09/14/2024,San Diego St. (Mountain West) vs California Baptist (WAC),"[3-0] (25-11, 25-22, 25-22)",https://stats.ncaa.org/contests/5670947/box_score
1340,09/14/2024,Furman (SoCon) vs Ga. Southern (Sun Belt),"[0-3] (21-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5670948/box_score
1341,09/14/2024,Purdue Fort Wayne (Horizon) vs Valparaiso (MVC),"[0-3] (16-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5670949/box_score
1342,09/14/2024,Idaho St. (Big Sky) vs Boise St. (Mountain West),"[3-1] (25-13, 22-25, 25-15, 25-22)",https://stats.ncaa.org/contests/5670951/box_score
1343,09/14/2024,Saint Louis (Atlantic 10) vs Missouri St. (MVC),"[3-1] (25-15, 24-26, 25-10, 25-21)",https://stats.ncaa.org/contests/5670952/box_score
1344,09/14/2024,Portland (WCC) vs Seattle U (WAC),"[3-0] (26-24, 25-19, 25-19)",https://stats.ncaa.org/contests/5670953/box_score
1345,09/14/2024,Presbyterian (Big South) vs Mercer (SoCon),"[2-3] (25-19, 21-25, 8-25, 25-20, 14-16)",https://stats.ncaa.org/contests/5670954/box_score
1346,09/14/2024,Kent St. (MAC) vs Cincinnati (Big 12),"[0-3] (22-25, 19-25, 14-25)",https://stats.ncaa.org/contests/5670958/box_score
1347,09/14/2024,North Texas (AAC) vs UNLV (Mountain West),"[0-3] (17-25, 21-25, 17-25)",https://stats.ncaa.org/contests/5670959/box_score
1348,09/14/2024,USC Upstate (Big South) vs Queens (NC) (ASUN),"[3-2] (25-21, 20-25, 22-25, 25-23, 15-11)",https://stats.ncaa.org/contests/5670963/box_score
1349,09/14/2024,N.C. Central (MEAC) vs Campbell (CAA),"[3-1] (23-25, 25-19, 26-24, 25-16)",https://stats.ncaa.org/contests/5670964/box_score
1350,09/14/2024,Nevada (Mountain West) vs UC Riverside (Big West),"[3-0] (26-24, 25-15, 25-16)",https://stats.ncaa.org/contests/5670965/box_score
1351,09/14/2024,Lafayette (Patriot) vs FDU (NEC),"[0-3] (20-25, 17-25, 20-25)",https://stats.ncaa.org/contests/5670970/box_score
1352,09/14/2024,Brown (Ivy League) vs UIC (MVC),"[2-3] (13-25, 22-25, 25-19, 25-20, 11-15)",https://stats.ncaa.org/contests/5670971/box_score
1353,09/14/2024,Montana (Big Sky) vs North Dakota St. (Summit League),"[1-3] (16-25, 25-18, 25-27, 15-25)",https://stats.ncaa.org/contests/5670972/box_score
1354,09/14/2024,Bellarmine (ASUN) vs SIUE (OVC),"[2-3] (22-25, 25-19, 25-22, 19-25, 21-23)",https://stats.ncaa.org/contests/5670973/box_score
1355,09/14/2024,Clemson (ACC) vs Winthrop (Big South),"[3-1] (25-19, 21-25, 25-20, 25-14)",https://stats.ncaa.org/contests/5670986/box_score
1356,09/14/2024,Idaho (Big Sky) vs Syracuse (ACC),"[0-3] (15-25, 14-25, 20-25)",https://stats.ncaa.org/contests/5671004/box_score
1357,09/14/2024,Southeast Mo. St. (OVC) vs Eastern Ky. (ASUN),"[0-3] (18-25, 20-25, 23-25)",https://stats.ncaa.org/contests/5671010/box_score
1358,09/14/2024,Georgia St. (Sun Belt) vs Bethune-Cookman (SWAC),"[3-0] (25-20, 25-18, 25-19)",https://stats.ncaa.org/contests/5671011/box_score
1359,09/14/2024,Saint Peter's (MAAC) vs Columbia (Ivy League),"[3-0] (25-23, 25-20, 25-17)",https://stats.ncaa.org/contests/5671017/box_score
1360,09/14/2024,UCF (Big 12) vs Fla. Atlantic (AAC),"[3-2] (20-25, 21-25, 25-22, 25-23, 15-10)",https://stats.ncaa.org/contests/5671030/box_score
1361,09/14/2024,Montana St. (Big Sky) vs UTEP (CUSA),"[1-3] (26-24, 19-25, 22-25, 20-25)",https://stats.ncaa.org/contests/5671032/box_score
1362,09/14/2024,UNI (MVC) vs Louisville (ACC),"[0-3] (23-25, 25-27, 15-25)",https://stats.ncaa.org/contests/5671036/box_score
1363,09/14/2024,Marquette (Big East) vs Dayton (Atlantic 10),"[3-1] (26-28, 25-21, 25-20, 25-19)",https://stats.ncaa.org/contests/5671037/box_score
1364,09/14/2024,Radford (Big South) vs Tennessee Tech (OVC),"[0-3] (15-25, 22-25, 21-25)",https://stats.ncaa.org/contests/5671048/box_score
1365,09/14/2024,Evansville (MVC) vs Morehead St. (OVC),"[0-3] (19-25, 15-25, 10-25)",https://stats.ncaa.org/contests/5671051/box_score
1366,09/14/2024,Kennesaw St. (CUSA) vs Troy (Sun Belt),"[1-3] (18-25, 25-18, 18-25, 17-25)",https://stats.ncaa.org/contests/5671054/box_score
1367,09/14/2024,Saint Mary's (CA) (WCC) vs Cal St. Fullerton (Big West),"[3-1] (25-17, 25-23, 19-25, 27-25)",https://stats.ncaa.org/contests/5671055/box_score
1368,09/14/2024,NC State (ACC) vs South Fla. (AAC),"[3-1] (25-17, 25-27, 25-23, 25-19)",https://stats.ncaa.org/contests/5671061/box_score
1369,09/14/2024,Sam Houston (CUSA) vs UTSA (AAC),"[2-3] (20-25, 22-25, 25-22, 25-21, 16-18)",https://stats.ncaa.org/contests/5671062/box_score
1370,09/14/2024,Arizona (Big 12) vs New Mexico St. (CUSA),"[3-1] (25-22, 23-25, 25-20, 25-22)",https://stats.ncaa.org/contests/5671065/box_score
1371,09/14/2024,Wyoming (Mountain West) vs UC Irvine (Big West),"[2-3] (22-25, 21-25, 26-24, 25-18, 11-15)",https://stats.ncaa.org/contests/5671074/box_score
1372,09/14/2024,Temple (AAC) vs Louisiana (Sun Belt),"[3-0] (25-23, 25-20, 25-19)",https://stats.ncaa.org/contests/5671075/box_score
1373,09/14/2024,Wright St. (Horizon) vs Miami (FL) (ACC),"[3-1] (25-22, 25-20, 17-25, 25-22)",https://stats.ncaa.org/contests/5671079/box_score
1374,09/14/2024,Ohio (MAC) vs Utah St. (Mountain West),"[2-3] (23-25, 25-23, 20-25, 25-22, 14-16)",https://stats.ncaa.org/contests/5671094/box_score
1375,09/14/2024,North Carolina (ACC) vs Lipscomb (ASUN),"[3-0] (25-15, 25-20, 25-17)",https://stats.ncaa.org/contests/5671095/box_score
1376,09/14/2024,Villanova (Big East) vs Colgate (Patriot),"[3-0] (25-21, 25-22, 25-19)",https://stats.ncaa.org/contests/5671100/box_score
1377,09/14/2024,Marist (MAAC) vs Howard (MEAC),"[0-3] (18-25, 20-25, 11-25)",https://stats.ncaa.org/contests/5671101/box_score
1378,09/14/2024,Morgan St. (MEAC) vs Manhattan (MAAC),"[3-2] (24-26, 23-25, 25-22, 25-21, 17-15)",https://stats.ncaa.org/contests/5671104/box_score
1379,09/14/2024,UNC Asheville (Big South) vs Hampton (CAA),"[3-0] (25-15, 25-22, 25-14)",https://stats.ncaa.org/contests/5671105/box_score
1381,09/14/2024,Southern U. (SWAC) vs Louisiana Tech (CUSA),"[1-3] (12-25, 18-25, 25-23, 18-25)",https://stats.ncaa.org/contests/5671115/box_score
1382,09/14/2024,Quinnipiac (MAAC) vs George Mason (Atlantic 10),"[3-0] (25-20, 25-22, 25-16)",https://stats.ncaa.org/contests/5671119/box_score
1383,09/14/2024,Little Rock (OVC) vs Drake (MVC),"[0-3] (20-25, 19-25, 19-25)",https://stats.ncaa.org/contests/5671124/box_score
1384,09/14/2024,Bryant (America East) vs Army West Point (Patriot),"[3-0] (26-24, 26-24, 25-19)",https://stats.ncaa.org/contests/5671129/box_score
1385,09/14/2024,Jacksonville St. (CUSA) vs North Ala. (ASUN),"[3-2] (14-25, 25-20, 25-19, 15-25, 15-13)",https://stats.ncaa.org/contests/5671131/box_score
1386,09/14/2024,Saint Francis (NEC) vs Oakland (Horizon),"[0-3] (16-25, 15-25, 21-25)",https://stats.ncaa.org/contests/5671133/box_score
1387,09/14/2024,Northern Colo. (Big Sky) vs Denver (Summit League),"[3-1] (18-25, 31-29, 25-20, 25-16)",https://stats.ncaa.org/contests/5671152/box_score
1388,09/14/2024,Grambling (SWAC) vs Tulane (AAC),"[0-3] (18-25, 15-25, 21-25)",https://stats.ncaa.org/contests/5671154/box_score
1389,09/14/2024,Wake Forest (ACC) vs Stetson (ASUN),"[3-0] (25-10, 25-19, 25-10)",https://stats.ncaa.org/contests/5671169/box_score
1390,09/14/2024,UC Santa Barbara (Big West) vs Pittsburgh (ACC),"[0-3] (16-25, 17-25, 19-25)",https://stats.ncaa.org/contests/5671175/box_score
1391,09/14/2024,Green Bay (Horizon) vs Central Mich. (MAC),"[3-2] (22-25, 25-21, 25-23, 21-25, 15-12)",https://stats.ncaa.org/contests/5671184/box_score
1392,09/14/2024,UNC Greensboro (SoCon) vs Virginia Tech (ACC),"[0-3] (24-26, 18-25, 13-25)",https://stats.ncaa.org/contests/5671185/box_score
1393,09/14/2024,Bucknell (Patriot) vs Niagara (MAAC),"[3-0] (25-14, 25-16, 25-19)",https://stats.ncaa.org/contests/5671186/box_score
1394,09/14/2024,American (Patriot) vs N.C. Central (MEAC),"[3-1] (25-21, 25-13, 17-25, 28-26)",https://stats.ncaa.org/contests/5671189/box_score
1395,09/14/2024,St. Thomas (MN) (Summit League) vs Milwaukee (Horizon),"[3-0] (25-21, 25-22, 25-16)",https://stats.ncaa.org/contests/5671195/box_score
1396,09/14/2024,George Washington (Atlantic 10) vs Georgetown (Big East),"[1-3] (25-21, 24-26, 8-25, 25-27)",https://stats.ncaa.org/contests/5671198/box_score
1397,09/14/2024,Wofford (SoCon) vs App State (Sun Belt),"[2-3] (25-16, 18-25, 25-17, 18-25, 12-15)",https://stats.ncaa.org/contests/5671199/box_score
1398,09/14/2024,Central Conn. St. (NEC) vs Holy Cross (Patriot),"[3-2] (25-21, 24-26, 22-25, 25-22, 15-12)",https://stats.ncaa.org/contests/5671200/box_score
1399,09/14/2024,Indiana St. (MVC) vs Memphis (AAC),"[1-3] (25-19, 19-25, 22-25, 15-25)",https://stats.ncaa.org/contests/5671202/box_score
1400,09/14/2024,Austin Peay (ASUN) vs Lindenwood (OVC),"[0-3] (19-25, 18-25, 14-25)",https://stats.ncaa.org/contests/5671206/box_score
1401,09/14/2024,Charlotte (AAC) vs UNCW (CAA),"[3-1] (25-10, 23-25, 25-21, 25-21)",https://stats.ncaa.org/contests/5671209/box_score
1402,09/14/2024,UAlbany (America East) vs UConn (Big East),"[2-3] (20-25, 23-25, 25-23, 25-21, 13-15)",https://stats.ncaa.org/contests/5671210/box_score
1403,09/14/2024,Seton Hall (Big East) vs Towson (CAA),"[1-3] (21-25, 26-24, 22-25, 20-25)",https://stats.ncaa.org/contests/5671214/box_score
1404,09/14/2024,UT Martin (OVC) vs Kansas City (Summit League),"[1-3] (17-25, 17-25, 25-19, 18-25)",https://stats.ncaa.org/contests/5671226/box_score
1405,09/14/2024,Mississippi Val. (SWAC) vs Georgia St. (Sun Belt),"[0-3] (15-25, 9-25, 19-25)",https://stats.ncaa.org/contests/5671236/box_score
1406,09/14/2024,USC Upstate (Big South) vs Davidson (Atlantic 10),"[3-2] (25-23, 25-23, 18-25, 18-25, 15-10)",https://stats.ncaa.org/contests/5671247/box_score
1407,09/14/2024,Portland St. (Big Sky) vs Pacific (WCC),"[0-3] (25-27, 16-25, 17-25)",https://stats.ncaa.org/contests/5671251/box_score
1408,09/14/2024,New Hampshire (America East) vs Texas A&M (SEC),"[2-3] (19-25, 16-25, 25-23, 25-22, 14-16)",https://stats.ncaa.org/contests/5671254/box_score
1409,09/14/2024,FGCU (ASUN) vs Ole Miss (SEC),"[2-3] (31-33, 14-25, 25-18, 25-20, 13-15)",https://stats.ncaa.org/contests/5671257/box_score
1410,09/14/2024,Tennessee (SEC) vs Coastal Carolina (Sun Belt),"[3-1] (24-26, 25-18, 25-18, 25-18)",https://stats.ncaa.org/contests/5671258/box_score
1411,09/14/2024,Iowa St. (Big 12) vs South Dakota (Summit League),"[1-3] (23-25, 22-25, 25-19, 20-25)",https://stats.ncaa.org/contests/5671260/box_score
1412,09/14/2024,Bowling Green (MAC) vs DePaul (Big East),"[3-1] (25-23, 25-19, 15-25, 25-23)",https://stats.ncaa.org/contests/5671262/box_score
1413,09/14/2024,Fairfield (MAAC) vs Yale (Ivy League),"[2-3] (25-21, 26-24, 19-25, 11-25, 9-15)",https://stats.ncaa.org/contests/5671264/box_score
1414,09/14/2024,Fordham (Atlantic 10) vs FDU (NEC),"[3-2] (19-25, 25-14, 25-19, 20-25, 15-12)",https://stats.ncaa.org/contests/5671265/box_score
1415,09/14/2024,Morgan St. (MEAC) vs Penn (Ivy League),"[3-0] (25-21, 25-14, 25-22)",https://stats.ncaa.org/contests/5671266/box_score
1416,09/14/2024,Omaha (Summit League) vs Pepperdine (WCC),"[2-3] (25-23, 25-19, 15-25, 20-25, 11-15)",https://stats.ncaa.org/contests/5671267/box_score
1417,09/14/2024,Robert Morris (Horizon) vs Utah Tech (WAC),"[0-3] (21-25, 21-25, 18-25)",https://stats.ncaa.org/contests/5671269/box_score
1418,09/14/2024,High Point (Big South) vs James Madison (Sun Belt),"[2-3] (25-16, 17-25, 23-25, 25-21, 12-15)",https://stats.ncaa.org/contests/5671284/box_score
1419,09/14/2024,California (ACC) vs Colorado (Big 12),"[0-3] (18-25, 19-25, 23-25)",https://stats.ncaa.org/contests/5671286/box_score
1420,09/14/2024,NJIT (America East) vs Siena (MAAC),"[3-0] (25-21, 25-16, 25-19)",https://stats.ncaa.org/contests/5671290/box_score
1421,09/14/2024,Iona (MAAC) vs UMES (MEAC),"[1-3] (25-18, 15-25, 23-25, 11-25)",https://stats.ncaa.org/contests/5671291/box_score
